dataset,seq,frame,class,track_id,gt_id_new,no_box,f_weak,f_comp,f_swap,r_weak,r_comp,r_swap
MOT17,V008,761,S_h,549,84,0,0.965871,0.024473,-0.985385,0.998326,0.259608,0.879819
MOT17,V008,762,S_h,548,96,0,0.114178,0.035593,-1.600638,0.917762,0.273292,0.436346
MOT17,V008,762,S_h,550,98,0,0.680920,0.027736,-1.191661,0.997257,0.263473,0.762901
MOT17,V008,764,S_c,553,89,0,0.832880,0.009517,-1.012250,0.997859,0.240629,0.866826
MOT17,V008,767,S_h,549,96,0,0.485026,0.359809,-0.824010,0.995448,0.773096,0.941892
MOT17,V008,780,S_c,559,141,0,0.980987,0.000000,-0.959364,0.998376,0.226412,0.891751
MOT17,V008,785,S_c,561,84,0,0.687366,0.000000,-1.267447,0.997279,0.226412,0.711408
MOT17,V008,785,S_c,562,96,0,0.821640,0.000000,-1.082319,0.997820,0.226412,0.830268
MOT17,V008,790,S_h,553,98,0,0.283891,0.091599,-1.452104,0.987322,0.348239,0.564283
MOT17,V008,794,S_h,549,99,0,0.498420,0.007038,-1.311822,0.995628,0.237307,0.678813
MOT17,V008,797,S_h,553,99,0,0.351427,0.000000,-1.537264,0.991756,0.226412,0.491436
MOT17,V008,798,S_c,567,98,0,1.000000,0.000000,-0.919692,1.000000,0.226412,0.908311
MOT17,V008,799,S_h,550,99,0,0.243726,0.012369,-1.690612,0.982790,0.244289,0.359438
MOT17,V008,800,S_h,548,97,0,0.286715,0.142503,-1.039933,0.987598,0.427383,0.852903
MOT17,V008,804,S_h,559,97,0,0.198951,0.291210,-1.155532,0.973765,0.673784,0.786159
MOT17,V008,805,S_h,548,97,0,0.160825,0.283886,-1.070050,0.959154,0.662218,0.836960
MOT17,V008,807,S_r,524,71,0,0.077302,0.648268,-0.566759,0.830794,0.989708,0.989333
MOT17,V008,809,S_r,550,98,0,0.178138,0.133023,-1.047352,0.967018,0.412321,0.848911
MOT17,V008,809,S_h,567,101,0,0.340460,0.301028,-1.047352,0.991204,0.689269,0.848911
MOT17,V008,810,S_r,527,71,0,0.253692,0.616702,0.283143,0.984115,0.981957,0.999884
MOT17,V008,816,S_h,569,99,0,0.519074,0.000000,-1.411328,0.995901,0.226412,0.598922
MOT17,V008,824,S_h,553,110,0,0.290176,0.264528,-0.958148,0.987914,0.630394,0.892278
MOT17,V008,834,S_h,559,110,0,0.434089,0.000000,-1.535907,0.994467,0.226412,0.492636
MOT17,V009,420,S_r,576,48,0,0.312438,0.554607,-0.132955,0.989582,0.956002,0.999331
MOT17,V009,422,S_c,577,49,0,0.614221,0.000000,-1.291576,0.996832,0.226412,0.693811
MOT17,V009,443,S_r,580,124,0,0.146567,0.000000,-1.805814,0.950350,0.226412,0.252516
MOT17,V009,444,S_h,576,49,0,1.000000,0.000000,-0.889818,1.000000,0.226412,0.919810
MOT17,V009,445,S_c,584,48,0,0.702200,0.000000,-1.227053,0.997349,0.226412,0.739554
MOT17,V009,447,S_h,581,124,0,0.286791,0.000000,-1.658012,0.987607,0.226412,0.387138
MOT17,V009,463,S_r,576,48,0,0.497094,0.484292,-0.135984,0.995613,0.908100,0.999320
MOT17,V009,522,S_r,582,54,0,0.203379,0.136695,-1.432055,0.974938,0.418091,0.581364
MOT17,V009,530,S_h,579,54,0,0.603885,0.019821,-1.293909,0.996767,0.253813,0.692068
MOT17,V009,558,S_r,582,60,0,0.673143,0.312881,-0.402306,0.997212,0.707391,0.996460
MOT17,V009,561,S_h,585,52,0,0.622094,0.080738,-0.952353,0.996889,0.332971,0.894798
MOT17,V009,589,S_h,585,53,0,0.372605,0.186205,-1.182638,0.992611,0.498812,0.768779
MOT17,V009,593,S_h,583,54,0,0.168566,0.179022,-1.280712,0.962940,0.486725,0.701663
MOT17,V009,602,S_h,579,54,0,0.192319,0.130262,-1.543277,0.971916,0.407793,0.486178
MOT17,V009,733,S_h,614,136,0,0.441616,0.000000,-1.521343,0.994644,0.226412,0.505202
MOT17,V009,754,S_h,595,83,0,0.250842,0.086682,-1.572296,0.983767,0.341302,0.460925
MOT17,V009,755,S_c,621,89,0,0.961075,0.000127,-0.093376,0.998313,0.226653,0.999477
MOT17,V009,761,S_h,620,84,0,0.965871,0.024473,-0.985385,0.998326,0.259608,0.879819
MOT17,V009,762,S_h,619,96,0,0.114178,0.035593,-1.600638,0.917762,0.273292,0.436346
MOT17,V009,762,S_h,621,98,0,0.680920,0.027736,-1.191661,0.997257,0.263473,0.762901
MOT17,V009,764,S_c,624,89,0,0.832880,0.009517,-1.012250,0.997859,0.240629,0.866826
MOT17,V009,767,S_h,620,96,0,0.485026,0.359809,-0.824010,0.995448,0.773096,0.941892
MOT17,V009,780,S_c,630,141,0,0.980987,0.000000,-0.959364,0.998376,0.226412,0.891751
MOT17,V009,785,S_c,632,84,0,0.687366,0.000000,-1.267447,0.997279,0.226412,0.711408
MOT17,V009,785,S_c,633,96,0,0.821640,0.000000,-1.082319,0.997820,0.226412,0.830268
MOT17,V009,790,S_h,624,98,0,0.283891,0.091599,-1.452104,0.987322,0.348239,0.564283
MOT17,V009,794,S_h,620,99,0,0.498420,0.007038,-1.311822,0.995628,0.237307,0.678813
MOT17,V009,797,S_h,624,99,0,0.351427,0.000000,-1.537264,0.991756,0.226412,0.491436
MOT17,V009,798,S_c,638,98,0,1.000000,0.000000,-0.919692,1.000000,0.226412,0.908311
MOT17,V009,799,S_h,621,99,0,0.243726,0.012369,-1.690612,0.982790,0.244289,0.359438
MOT17,V009,800,S_h,619,97,0,0.286715,0.142503,-1.039933,0.987598,0.427383,0.852903
MOT17,V009,804,S_h,630,97,0,0.198951,0.291210,-1.155532,0.973765,0.673784,0.786159
MOT17,V009,805,S_h,619,97,0,0.160825,0.283886,-1.070050,0.959154,0.662218,0.836960
MOT17,V009,807,S_r,595,71,0,0.077302,0.648268,-0.566759,0.830794,0.989708,0.989333
MOT17,V009,809,S_r,621,98,0,0.178138,0.133023,-1.047352,0.967018,0.412321,0.848911
MOT17,V009,809,S_h,638,101,0,0.340460,0.301028,-1.047352,0.991204,0.689269,0.848911
MOT17,V009,810,S_r,598,71,0,0.253692,0.616702,0.283143,0.984115,0.981957,0.999884
MOT17,V009,816,S_h,640,99,0,0.519074,0.000000,-1.411328,0.995901,0.226412,0.598922
MOT17,V009,824,S_h,624,110,0,0.290176,0.264528,-0.958148,0.987914,0.630394,0.892278
MOT17,V009,834,S_h,630,110,0,0.434089,0.000000,-1.535907,0.994467,0.226412,0.492636
MOT17,V010,281,S_r,651,2,0,0.118254,0.262946,-1.302068,0.923269,0.627789,0.686104
MOT17,V010,281,S_h,653,7,0,0.560142,0.418119,-0.748186,0.996359,0.844079,0.961846
MOT17,V010,294,S_r,651,1,0,0.037672,0.557175,-0.803831,0.522538,0.957394,0.947855
MOT17,V010,296,S_c,656,2,0,0.522891,0.311698,-0.641257,0.995949,0.705613,0.980761
MOT17,V010,317,S_r,653,29,0,0.009575,0.616708,-0.746043,0.043936,0.981957,0.962319
MOT17,V010,318,S_h,643,7,0,0.602056,0.355931,-0.798891,0.996753,0.768081,0.949148
MOT17,V010,360,S_h,653,11,0,0.284486,0.057848,-1.510326,0.987383,0.301543,0.514824
MOT17,V010,366,S_c,660,29,0,0.445168,0.278143,-0.730484,0.994718,0.652859,0.965690
MOT17,V010,401,S_r,651,29,0,0.015102,0.514087,-0.925923,0.122889,0.930814,0.905810
MOT17,V010,419,S_h,643,1,0,0.366798,0.165083,-1.087210,0.992422,0.463761,0.827598
MOT17,V010,446,S_h,651,12,0,0.529982,0.350187,0.230949,0.996034,0.760501,0.999854
MOT17,V010,454,S_r,650,12,0,0.250958,0.399279,-1.007887,0.983783,0.822109,0.868905
MOT17,V010,454,S_r,651,15,0,0.055187,0.463564,-0.947622,0.710347,0.890269,0.896799
MOT17,V010,460,S_r,645,11,0,0.188358,0.357240,-0.939360,0.970625,0.769796,0.900319
MOT17,V010,464,S_c,664,13,0,0.357646,0.095780,-1.488088,0.992023,0.354584,0.533523
MOT17,V010,465,S_h,653,11,0,0.415195,0.167073,-1.292557,0.994021,0.466984,0.693071
MOT17,V010,491,S_r,643,13,0,0.029177,0.176217,-1.598774,0.385895,0.482025,0.438033
MOT17,V010,498,S_r,662,14,0,0.052889,0.204679,-1.515346,0.691608,0.530114,0.510426
MOT17,V010,498,S_h,649,17,0,0.596450,0.331815,-0.844650,0.996708,0.735110,0.935397
MOT17,V010,502,S_r,649,15,0,0.072855,0.287072,-1.316842,0.812754,0.667210,0.675052
MOT17,V010,504,S_h,651,17,0,0.638660,0.254327,-0.995807,0.997014,0.613547,0.874892
MOT17,V011,281,S_r,676,2,0,0.118254,0.262946,-1.302068,0.923269,0.627789,0.686104
MOT17,V011,281,S_h,678,7,0,0.560142,0.418119,-0.748186,0.996359,0.844079,0.961846
MOT17,V011,294,S_r,676,1,0,0.037672,0.557175,-0.803831,0.522538,0.957394,0.947855
MOT17,V011,296,S_c,681,2,0,0.522891,0.311698,-0.641257,0.995949,0.705613,0.980761
MOT17,V011,317,S_r,678,29,0,0.009575,0.616708,-0.746043,0.043936,0.981957,0.962319
MOT17,V011,318,S_h,668,7,0,0.602056,0.355931,-0.798891,0.996753,0.768081,0.949148
MOT17,V011,360,S_h,678,11,0,0.284486,0.057848,-1.510326,0.987383,0.301543,0.514824
MOT17,V011,366,S_c,685,29,0,0.445168,0.278143,-0.730484,0.994718,0.652859,0.965690
MOT17,V011,401,S_r,676,29,0,0.015102,0.514087,-0.925923,0.122889,0.930814,0.905810
MOT17,V011,419,S_h,668,1,0,0.366798,0.165083,-1.087210,0.992422,0.463761,0.827598
MOT17,V011,446,S_h,676,12,0,0.529982,0.350187,0.230949,0.996034,0.760501,0.999854
MOT17,V011,454,S_r,675,12,0,0.250958,0.399279,-1.007887,0.983783,0.822109,0.868905
MOT17,V011,454,S_r,676,15,0,0.055187,0.463564,-0.947622,0.710347,0.890269,0.896799
MOT17,V011,460,S_r,670,11,0,0.188358,0.357240,-0.939360,0.970625,0.769796,0.900319
MOT17,V011,464,S_c,689,13,0,0.357646,0.095780,-1.488088,0.992023,0.354584,0.533523
MOT17,V011,465,S_h,678,11,0,0.415195,0.167073,-1.292557,0.994021,0.466984,0.693071
MOT17,V011,491,S_r,668,13,0,0.029177,0.176217,-1.598774,0.385895,0.482025,0.438033
MOT17,V011,498,S_r,687,14,0,0.052889,0.204679,-1.515346,0.691608,0.530114,0.510426
MOT17,V011,498,S_h,674,17,0,0.596450,0.331815,-0.844650,0.996708,0.735110,0.935397
MOT17,V011,502,S_r,674,15,0,0.072855,0.287072,-1.316842,0.812754,0.667210,0.675052
MOT17,V011,504,S_h,676,17,0,0.638660,0.254327,-0.995807,0.997014,0.613547,0.874892
MOT17,V012,281,S_r,701,2,0,0.118254,0.262946,-1.302068,0.923269,0.627789,0.686104
MOT17,V012,281,S_h,703,7,0,0.560142,0.418119,-0.748186,0.996359,0.844079,0.961846
MOT17,V012,294,S_r,701,1,0,0.037672,0.557175,-0.803831,0.522538,0.957394,0.947855
MOT17,V012,296,S_c,706,2,0,0.522891,0.311698,-0.641257,0.995949,0.705613,0.980761
MOT17,V012,317,S_r,703,29,0,0.009575,0.616708,-0.746043,0.043936,0.981957,0.962319
MOT17,V012,318,S_h,693,7,0,0.602056,0.355931,-0.798891,0.996753,0.768081,0.949148
MOT17,V012,360,S_h,703,11,0,0.284486,0.057848,-1.510326,0.987383,0.301543,0.514824
MOT17,V012,366,S_c,710,29,0,0.445168,0.278143,-0.730484,0.994718,0.652859,0.965690
MOT17,V012,401,S_r,701,29,0,0.015102,0.514087,-0.925923,0.122889,0.930814,0.905810
MOT17,V012,419,S_h,693,1,0,0.366798,0.165083,-1.087210,0.992422,0.463761,0.827598
MOT17,V012,446,S_h,701,12,0,0.529982,0.350187,0.230949,0.996034,0.760501,0.999854
MOT17,V012,454,S_r,700,12,0,0.250958,0.399279,-1.007887,0.983783,0.822109,0.868905
MOT17,V012,454,S_r,701,15,0,0.055187,0.463564,-0.947622,0.710347,0.890269,0.896799
MOT17,V012,460,S_r,695,11,0,0.188358,0.357240,-0.939360,0.970625,0.769796,0.900319
MOT17,V012,464,S_c,714,13,0,0.357646,0.095780,-1.488088,0.992023,0.354584,0.533523
MOT17,V012,465,S_h,703,11,0,0.415195,0.167073,-1.292557,0.994021,0.466984,0.693071
MOT17,V012,491,S_r,693,13,0,0.029177,0.176217,-1.598774,0.385895,0.482025,0.438033
MOT17,V012,498,S_r,712,14,0,0.052889,0.204679,-1.515346,0.691608,0.530114,0.510426
MOT17,V012,498,S_h,699,17,0,0.596450,0.331815,-0.844650,0.996708,0.735110,0.935397
MOT17,V012,502,S_r,699,15,0,0.072855,0.287072,-1.316842,0.812754,0.667210,0.675052
MOT17,V012,504,S_h,701,17,0,0.638660,0.254327,-0.995807,0.997014,0.613547,0.874892
MOT17,V013,345,S_r,737,31,0,0.521876,0.181182,-1.202500,0.995935,0.490327,0.755838
MOT17,V013,355,S_r,737,23,0,0.380695,0.532594,-0.584216,0.992901,0.943201,0.987616
MOT17,V013,355,S_r,729,32,0,0.282654,0.262848,-0.952003,0.987212,0.627635,0.894949
MOT17,V013,358,S_c,738,56,0,0.996132,0.000000,-0.911444,0.998434,0.226412,0.911549
MOT17,V013,379,S_c,740,23,0,0.934929,0.000000,-0.891439,0.998230,0.226412,0.919229
MOT17,V013,380,S_c,741,34,0,0.696275,0.111541,-1.089171,0.997325,0.378515,0.826525
MOT17,V013,390,S_r,729,31,0,0.098544,0.727370,-0.181064,0.890742,0.998993,0.999077
MOT17,V013,398,S_h,737,32,0,0.833543,0.013627,-1.041651,0.997861,0.245906,0.851980
MOT17,V013,423,S_c,745,31,0,0.916154,0.000000,-1.049616,0.998171,0.226412,0.847761
MOT17,V013,430,S_c,747,57,0,0.848210,0.000000,-1.033156,0.997910,0.226412,0.856315
MOT17,V013,434,S_r,738,71,0,0.175972,0.168084,-1.340185,0.966179,0.468694,0.657121
MOT17,V013,447,S_r,735,56,0,0.192812,0.010490,-1.526385,0.972073,0.241914,0.500906
MOT17,V013,458,S_c,749,59,0,0.798342,0.112017,-1.007614,0.997719,0.379246,0.869028
MOT17,V013,471,S_c,750,57,0,0.852417,0.000000,-1.099090,0.997933,0.226412,0.820814
MOT17,V013,533,S_r,751,48,0,0.347097,0.107334,-1.333621,0.991555,0.372208,0.662186
MOT17,V013,542,S_r,753,46,0,0.132587,0.157982,-1.526039,0.938958,0.452156,0.501203
MOT17,V013,561,S_c,759,47,0,0.844338,0.020005,-1.001934,0.997899,0.254039,0.871902
MOT17,V013,562,S_r,754,68,0,0.409885,0.124618,-1.115004,0.993859,0.398770,0.811291
MOT17,V013,563,S_h,755,67,0,0.540789,0.456347,-0.300711,0.996159,0.883443,0.998054
MOT17,V013,563,S_r,749,72,0,0.239927,0.029888,-1.471621,0.982217,0.266159,0.547696
MOT17,V013,567,S_h,756,66,0,0.357211,0.248040,-0.996113,0.992000,0.603013,0.874744
MOT17,V013,567,S_r,754,67,0,0.344278,0.447435,-0.417258,0.991407,0.874911,0.996152
MOT17,V013,569,S_r,755,66,0,0.272443,0.606486,-0.204487,0.986227,0.978795,0.998919
MOT17,V013,569,S_c,760,68,0,0.754166,0.097509,-0.998574,0.997554,0.357213,0.873534
MOT17,V013,571,S_c,761,73,0,0.852839,0.000000,-1.121199,0.997935,0.226412,0.807500
MOT17,V013,617,S_r,754,66,0,0.127359,0.099960,-1.524020,0.933961,0.360954,0.502935
MOT17,V013,654,S_h,742,50,0,0.433923,0.065755,-1.380916,0.994464,0.312138,0.624158
MOT17,V014,345,S_r,781,31,0,0.521876,0.181182,-1.202500,0.995935,0.490327,0.755838
MOT17,V014,355,S_r,781,23,0,0.380695,0.532594,-0.584216,0.992901,0.943201,0.987616
MOT17,V014,355,S_r,773,32,0,0.282654,0.262848,-0.952003,0.987212,0.627635,0.894949
MOT17,V014,358,S_c,782,56,0,0.996132,0.000000,-0.911444,0.998434,0.226412,0.911549
MOT17,V014,379,S_c,784,23,0,0.934929,0.000000,-0.891439,0.998230,0.226412,0.919229
MOT17,V014,380,S_c,785,34,0,0.696275,0.111541,-1.089171,0.997325,0.378515,0.826525
MOT17,V014,390,S_r,773,31,0,0.098544,0.727370,-0.181064,0.890742,0.998993,0.999077
MOT17,V014,398,S_h,781,32,0,0.833543,0.013627,-1.041651,0.997861,0.245906,0.851980
MOT17,V014,423,S_c,789,31,0,0.916154,0.000000,-1.049616,0.998171,0.226412,0.847761
MOT17,V014,430,S_c,791,57,0,0.848210,0.000000,-1.033156,0.997910,0.226412,0.856315
MOT17,V014,434,S_r,782,71,0,0.175972,0.168084,-1.340185,0.966179,0.468694,0.657121
MOT17,V014,447,S_r,779,56,0,0.192812,0.010490,-1.526385,0.972073,0.241914,0.500906
MOT17,V014,458,S_c,793,59,0,0.798342,0.112017,-1.007614,0.997719,0.379246,0.869028
MOT17,V014,471,S_c,794,57,0,0.852417,0.000000,-1.099090,0.997933,0.226412,0.820814
MOT17,V014,533,S_r,795,48,0,0.347097,0.107334,-1.333621,0.991555,0.372208,0.662186
MOT17,V014,542,S_r,797,46,0,0.132587,0.157982,-1.526039,0.938958,0.452156,0.501203
MOT17,V014,561,S_c,803,47,0,0.844338,0.020005,-1.001934,0.997899,0.254039,0.871902
MOT17,V014,562,S_r,798,68,0,0.409885,0.124618,-1.115004,0.993859,0.398770,0.811291
MOT17,V014,563,S_h,799,67,0,0.540789,0.456347,-0.300711,0.996159,0.883443,0.998054
MOT17,V014,563,S_r,793,72,0,0.239927,0.029888,-1.471621,0.982217,0.266159,0.547696
MOT17,V014,567,S_h,800,66,0,0.357211,0.248040,-0.996113,0.992000,0.603013,0.874744
MOT17,V014,567,S_r,798,67,0,0.344278,0.447435,-0.417258,0.991407,0.874911,0.996152
MOT17,V014,569,S_r,799,66,0,0.272443,0.606486,-0.204487,0.986227,0.978795,0.998919
MOT17,V014,569,S_c,804,68,0,0.754166,0.097509,-0.998574,0.997554,0.357213,0.873534
MOT17,V014,571,S_c,805,73,0,0.852839,0.000000,-1.121199,0.997935,0.226412,0.807500
MOT17,V014,617,S_r,798,66,0,0.127359,0.099960,-1.524020,0.933961,0.360954,0.502935
MOT17,V014,654,S_h,786,50,0,0.433923,0.065755,-1.380916,0.994464,0.312138,0.624158
MOT17,V015,345,S_r,825,31,0,0.521876,0.181182,-1.202500,0.995935,0.490327,0.755838
MOT17,V015,355,S_r,825,23,0,0.380695,0.532594,-0.584216,0.992901,0.943201,0.987616
MOT17,V015,355,S_r,817,32,0,0.282654,0.262848,-0.952003,0.987212,0.627635,0.894949
MOT17,V015,358,S_c,826,56,0,0.996132,0.000000,-0.911444,0.998434,0.226412,0.911549
MOT17,V015,379,S_c,828,23,0,0.934929,0.000000,-0.891439,0.998230,0.226412,0.919229
MOT17,V015,380,S_c,829,34,0,0.696275,0.111541,-1.089171,0.997325,0.378515,0.826525
MOT17,V015,390,S_r,817,31,0,0.098544,0.727370,-0.181064,0.890742,0.998993,0.999077
MOT17,V015,398,S_h,825,32,0,0.833543,0.013627,-1.041651,0.997861,0.245906,0.851980
MOT17,V015,423,S_c,833,31,0,0.916154,0.000000,-1.049616,0.998171,0.226412,0.847761
MOT17,V015,430,S_c,835,57,0,0.848210,0.000000,-1.033156,0.997910,0.226412,0.856315
MOT17,V015,434,S_r,826,71,0,0.175972,0.168084,-1.340185,0.966179,0.468694,0.657121
MOT17,V015,447,S_r,823,56,0,0.192812,0.010490,-1.526385,0.972073,0.241914,0.500906
MOT17,V015,458,S_c,837,59,0,0.798342,0.112017,-1.007614,0.997719,0.379246,0.869028
MOT17,V015,471,S_c,838,57,0,0.852417,0.000000,-1.099090,0.997933,0.226412,0.820814
MOT17,V015,533,S_r,839,48,0,0.347097,0.107334,-1.333621,0.991555,0.372208,0.662186
MOT17,V015,542,S_r,841,46,0,0.132587,0.157982,-1.526039,0.938958,0.452156,0.501203
MOT17,V015,561,S_c,847,47,0,0.844338,0.020005,-1.001934,0.997899,0.254039,0.871902
MOT17,V015,562,S_r,842,68,0,0.409885,0.124618,-1.115004,0.993859,0.398770,0.811291
MOT17,V015,563,S_h,843,67,0,0.540789,0.456347,-0.300711,0.996159,0.883443,0.998054
MOT17,V015,563,S_r,837,72,0,0.239927,0.029888,-1.471621,0.982217,0.266159,0.547696
MOT17,V015,567,S_h,844,66,0,0.357211,0.248040,-0.996113,0.992000,0.603013,0.874744
MOT17,V015,567,S_r,842,67,0,0.344278,0.447435,-0.417258,0.991407,0.874911,0.996152
MOT17,V015,569,S_r,843,66,0,0.272443,0.606486,-0.204487,0.986227,0.978795,0.998919
MOT17,V015,569,S_c,848,68,0,0.754166,0.097509,-0.998574,0.997554,0.357213,0.873534
MOT17,V015,571,S_c,849,73,0,0.852839,0.000000,-1.121199,0.997935,0.226412,0.807500
MOT17,V015,617,S_r,842,66,0,0.127359,0.099960,-1.524020,0.933961,0.360954,0.502935
MOT17,V015,654,S_h,830,50,0,0.433923,0.065755,-1.380916,0.994464,0.312138,0.624158
MOT17,V016,512,S_r,860,32,0,0.102398,0.238702,-1.273434,0.898424,0.587384,0.707029
MOT17,V016,564,S_r,861,39,0,0.026172,0.420320,-1.115581,0.330712,0.846519,0.810907
MOT17,V016,564,S_r,854,41,0,0.037432,0.400496,-1.115581,0.519066,0.823527,0.810907
MOT17,V016,575,S_c,863,42,0,0.486846,0.072555,-1.339393,0.995475,0.321454,0.657742
MOT17,V016,726,S_r,867,34,0,0.124418,0.391044,-1.000121,0.930814,0.812187,0.872792
MOT17,V016,730,S_r,869,34,0,0.073882,0.614393,-0.605897,0.817132,0.981247,0.985235
MOT17,V016,731,S_r,867,34,0,0.262850,0.721402,-0.037228,0.985189,0.998813,0.999623
MOT17,V016,734,S_h,869,34,0,0.532232,0.006177,-1.374299,0.996064,0.236125,0.629566
MOT17,V016,738,S_c,873,43,0,0.915676,0.000000,-0.678655,0.998170,0.226412,0.974978
MOT17,V016,771,S_r,869,33,0,0.090117,0.532507,-0.238684,0.871041,0.943142,0.998650
MOT17,V016,774,S_h,867,34,0,0.541806,0.170560,-0.902859,0.996172,0.472784,0.914839
MOT17,V016,844,S_c,881,67,0,0.898119,0.000000,-1.063561,0.998107,0.226412,0.840358
MOT17,V016,877,S_r,884,70,0,0.027959,0.000000,-1.834964,0.363618,0.226412,0.219291
MOT17,V016,878,S_h,883,71,0,0.662121,0.000000,-1.261128,0.997163,0.226412,0.715891
MOT17,V016,891,S_r,883,72,0,0.771601,0.030578,-1.092553,0.997604,0.266981,0.824682
MOT17,V016,892,S_c,891,71,0,1.000000,0.000000,-0.964679,1.000000,0.226412,0.889403
MOT17,V017,512,S_r,906,32,0,0.102398,0.238702,-1.273434,0.898424,0.587384,0.707029
MOT17,V017,564,S_r,907,39,0,0.026172,0.420320,-1.115581,0.330712,0.846519,0.810907
MOT17,V017,564,S_r,900,41,0,0.037432,0.400496,-1.115581,0.519066,0.823527,0.810907
MOT17,V017,575,S_c,909,42,0,0.486846,0.072555,-1.339393,0.995475,0.321454,0.657742
MOT17,V017,726,S_r,913,34,0,0.124418,0.391044,-1.000121,0.930814,0.812187,0.872792
MOT17,V017,730,S_r,915,34,0,0.073882,0.614393,-0.605897,0.817132,0.981247,0.985235
MOT17,V017,731,S_r,913,34,0,0.262850,0.721402,-0.037228,0.985189,0.998813,0.999623
MOT17,V017,734,S_h,915,34,0,0.532232,0.006177,-1.374299,0.996064,0.236125,0.629566
MOT17,V017,738,S_c,919,43,0,0.915676,0.000000,-0.678655,0.998170,0.226412,0.974978
MOT17,V017,771,S_r,915,33,0,0.090117,0.532507,-0.238684,0.871041,0.943142,0.998650
MOT17,V017,774,S_h,913,34,0,0.541806,0.170560,-0.902859,0.996172,0.472784,0.914839
MOT17,V017,844,S_c,927,67,0,0.898119,0.000000,-1.063561,0.998107,0.226412,0.840358
MOT17,V017,877,S_r,930,70,0,0.027959,0.000000,-1.834964,0.363618,0.226412,0.219291
MOT17,V017,878,S_h,929,71,0,0.662121,0.000000,-1.261128,0.997163,0.226412,0.715891
MOT17,V017,891,S_r,929,72,0,0.771601,0.030578,-1.092553,0.997604,0.266981,0.824682
MOT17,V017,892,S_c,937,71,0,1.000000,0.000000,-0.964679,1.000000,0.226412,0.889403
MOT17,V018,512,S_r,952,32,0,0.102398,0.238702,-1.273434,0.898424,0.587384,0.707029
MOT17,V018,564,S_r,953,39,0,0.026172,0.420320,-1.115581,0.330712,0.846519,0.810907
MOT17,V018,564,S_r,946,41,0,0.037432,0.400496,-1.115581,0.519066,0.823527,0.810907
MOT17,V018,575,S_c,955,42,0,0.486846,0.072555,-1.339393,0.995475,0.321454,0.657742
MOT17,V018,726,S_r,959,34,0,0.124418,0.391044,-1.000121,0.930814,0.812187,0.872792
MOT17,V018,730,S_r,961,34,0,0.073882,0.614393,-0.605897,0.817132,0.981247,0.985235
MOT17,V018,731,S_r,959,34,0,0.262850,0.721402,-0.037228,0.985189,0.998813,0.999623
MOT17,V018,734,S_h,961,34,0,0.532232,0.006177,-1.374299,0.996064,0.236125,0.629566
MOT17,V018,738,S_c,965,43,0,0.915676,0.000000,-0.678655,0.998170,0.226412,0.974978
MOT17,V018,771,S_r,961,33,0,0.090117,0.532507,-0.238684,0.871041,0.943142,0.998650
MOT17,V018,774,S_h,959,34,0,0.541806,0.170560,-0.902859,0.996172,0.472784,0.914839
MOT17,V018,844,S_c,973,67,0,0.898119,0.000000,-1.063561,0.998107,0.226412,0.840358
MOT17,V018,877,S_r,976,70,0,0.027959,0.000000,-1.834964,0.363618,0.226412,0.219291
MOT17,V018,878,S_h,975,71,0,0.662121,0.000000,-1.261128,0.997163,0.226412,0.715891
MOT17,V018,891,S_r,975,72,0,0.771601,0.030578,-1.092553,0.997604,0.266981,0.824682
MOT17,V018,892,S_c,983,71,0,1.000000,0.000000,-0.964679,1.000000,0.226412,0.889403
MOT17,V019,412,S_h,997,153,0,0.174766,0.000000,-1.743243,0.965706,0.226412,0.313156
MOT17,V019,416,S_r,1007,155,0,0.038538,0.298549,-1.310767,0.534640,0.685373,0.679594
MOT17,V019,416,S_r,992,161,0,0.045592,0.306553,-1.310767,0.621306,0.697774,0.679594
MOT17,V019,424,S_h,995,70,0,0.156633,0.473586,-0.996152,0.956790,0.899138,0.874722
MOT17,V019,430,S_h,996,142,0,0.157423,0.495174,-0.517226,0.957232,0.916806,0.992664
MOT17,V019,434,S_c,1029,163,0,0.791696,0.100485,-1.047717,0.997691,0.361740,0.848726
MOT17,V019,437,S_h,991,65,0,0.088365,0.106535,-1.647584,0.866270,0.370984,0.396111
MOT17,V020,412,S_h,1139,153,0,0.174766,0.000000,-1.743243,0.965706,0.226412,0.313156
MOT17,V020,416,S_r,1149,155,0,0.038538,0.298549,-1.310767,0.534640,0.685373,0.679594
MOT17,V020,416,S_r,1134,161,0,0.045592,0.306553,-1.310767,0.621306,0.697774,0.679594
MOT17,V020,424,S_h,1137,70,0,0.156633,0.473586,-0.996152,0.956790,0.899138,0.874722
MOT17,V020,430,S_h,1138,142,0,0.157423,0.495174,-0.517226,0.957232,0.916806,0.992664
MOT17,V020,434,S_c,1171,163,0,0.791696,0.100485,-1.047717,0.997691,0.361740,0.848726
MOT17,V020,437,S_h,1133,65,0,0.088365,0.106535,-1.647584,0.866270,0.370984,0.396111
MOT17,V021,412,S_h,1281,153,0,0.174766,0.000000,-1.743243,0.965706,0.226412,0.313156
MOT17,V021,416,S_r,1291,155,0,0.038538,0.298549,-1.310767,0.534640,0.685373,0.679594
MOT17,V021,416,S_r,1276,161,0,0.045592,0.306553,-1.310767,0.621306,0.697774,0.679594
MOT17,V021,424,S_h,1279,70,0,0.156633,0.473586,-0.996152,0.956790,0.899138,0.874722
