dataset,seq,frame,type,class,track_id,gt_id_new,old_hid,top1,top2,margin,no_box,cos_theta,r_v,v_obs_norm,sigma_norm,n_neighbor,geom_020
SportsMOT,V019,639,switch,S_r,961,1,956,0.8770,0.0729,0.8041,0,0.9118,2.301627,0.0365,0.0608,1.0,0
SportsMOT,V019,666,switch,S_r,962,9,959,0.9396,0.0000,0.9396,0,,,0.0035,0.0616,0.0,0
SportsMOT,V019,682,switch,S_c,963,8,948,0.1058,0.0000,0.1058,0,,,,0.1414,,0
SportsMOT,V019,707,switch,S_r,960,0,955,0.6256,0.6144,0.0111,0,0.9243,3.366177,0.1949,0.0584,3.0,1
SportsMOT,V019,707,switch,S_r,955,3,960,0.9771,0.4563,0.5208,0,0.9995,1.338388,0.0151,0.0567,3.0,0
SportsMOT,V019,751,switch,S_r,958,3,955,0.8644,0.4172,0.4472,0,0.7704,1.244959,0.0526,0.0596,2.0,0
SportsMOT,V019,751,switch,S_r,955,6,958,0.9388,0.4529,0.4859,0,-0.3915,1.322704,0.0121,0.0584,3.0,0
SportsMOT,V019,765,switch,S_c,964,2,954,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,821,switch,S_c,965,6,955,0.6205,0.0000,0.6205,0,,,,0.1414,,0
SportsMOT,V019,824,switch,S_r,965,5,947,0.9428,0.4128,0.5301,0,0.9842,1.263661,0.0268,0.0635,1.0,0
SportsMOT,V019,824,switch,S_r,947,6,965,0.9846,0.4347,0.5499,0,0.9959,1.417691,0.0112,0.0574,1.0,0
SportsMOT,V019,940,switch,S_c,967,9,962,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,963,switch,S_c,968,2,964,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,983,switch,S_c,969,3,958,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,987,switch,S_c,970,0,960,0.2022,0.0000,0.2022,0,,,,0.1414,,0
SportsMOT,V019,1327,switch,S_c,972,3,969,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1376,switch,S_r,972,0,970,0.9244,0.4261,0.4983,0,0.5051,1.039921,0.0136,0.0596,1.0,0
SportsMOT,V019,1376,switch,S_r,970,3,972,0.9409,0.4803,0.4606,0,0.9398,1.218423,0.0217,0.0558,1.0,0
SportsMOT,V019,1440,switch,S_c,975,3,970,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1441,switch,S_r,957,0,972,0.9472,0.4135,0.5338,0,0.9535,1.062804,0.0395,0.0605,2.0,0
SportsMOT,V019,1441,switch,S_r,972,7,957,0.8673,0.3685,0.4988,0,0.3165,2.412320,0.0113,0.0568,2.0,0
SportsMOT,V019,1469,switch,S_c,976,1,961,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1571,switch,S_r,947,4,953,0.6739,0.5053,0.1686,0,-0.9397,1.015322,0.0374,0.0592,3.0,1
SportsMOT,V019,1571,switch,S_r,953,6,947,0.9108,0.3003,0.6105,0,0.8261,1.211368,0.0163,0.0605,3.0,0
SportsMOT,V019,1619,switch,S_c,979,2,968,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1656,switch,S_c,980,5,965,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1659,switch,S_c,981,9,967,0.1385,0.0000,0.1385,0,,,,0.1414,,0
SportsMOT,V019,1739,switch,S_c,982,6,953,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V019,1745,switch,S_c,983,0,957,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V020,136,switch,S_c,994,1,987,0.3742,0.2468,0.1274,0,,,,0.1414,,1
SportsMOT,V020,204,switch,S_c,995,1,994,0.4630,0.3947,0.0683,0,,,,0.1414,,1
SportsMOT,V020,234,switch,S_c,996,1,995,0.4971,0.0000,0.4971,0,,,,0.1414,,0
SportsMOT,V020,285,switch,S_r,993,1,996,0.9532,0.4090,0.5441,0,0.9308,1.128121,0.0311,0.0557,1.0,0
SportsMOT,V020,285,switch,S_r,996,9,993,0.9372,0.4201,0.5172,0,0.7575,1.200040,0.0291,0.0598,1.0,0
SportsMOT,V020,407,switch,S_c,997,1,993,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V020,411,switch,S_c,998,2,986,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V020,447,switch,S_c,999,0,984,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V020,454,switch,S_c,1000,5,989,0.1219,0.0000,0.1219,0,,,,0.1414,,0
SportsMOT,V020,470,switch,S_c,1001,4,988,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V020,645,switch,S_c,1005,9,996,0.6348,0.0000,0.6348,0,,,,0.1414,,0
SportsMOT,V021,104,switch,S_c,1016,3,1014,0.6396,0.3990,0.2406,0,,,,0.1414,,0
SportsMOT,V021,118,switch,S_c,1017,9,1007,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,209,switch,S_c,1019,0,1013,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,210,switch,S_c,1020,1,1011,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,238,switch,S_r,1009,4,1008,0.7065,0.2666,0.4399,0,0.4977,1.642341,0.0895,0.0609,1.0,0
SportsMOT,V021,238,switch,S_r,1008,6,1009,0.9501,0.3516,0.5985,0,0.9999,1.193592,0.0313,0.0540,2.0,0
SportsMOT,V021,288,switch,S_c,1021,1,1020,0.0475,0.0000,0.0475,0,,,,0.1414,,0
SportsMOT,V021,305,switch,S_c,1022,8,1015,0.1374,0.0000,0.1374,0,,,,0.1414,,0
SportsMOT,V021,310,switch,S_c,1023,0,1019,0.0090,0.0000,0.0090,0,,,,0.1414,,0
SportsMOT,V021,313,switch,S_c,1024,2,1010,0.3329,0.0479,0.2850,0,,,,0.1414,,0
SportsMOT,V021,340,switch,S_c,1025,3,1016,0.0201,0.0000,0.0201,0,,,,0.1414,,0
SportsMOT,V021,346,switch,S_c,1026,6,1008,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,477,switch,S_r,1026,3,1025,0.9713,0.4334,0.5379,0,0.9843,1.060420,0.0344,0.0579,3.0,0
SportsMOT,V021,477,switch,S_r,1025,6,1026,0.9111,0.4475,0.4636,0,0.1308,1.424001,0.0127,0.0556,3.0,0
SportsMOT,V021,509,switch,S_r,1022,7,1006,0.9702,0.4907,0.4795,0,0.9941,1.052276,0.0168,0.0589,2.0,0
SportsMOT,V021,509,switch,S_r,1006,8,1022,0.8830,0.4335,0.4495,0,0.9927,4.058294,0.0473,0.0575,1.0,0
SportsMOT,V021,583,switch,S_r,1006,7,1022,0.9472,0.3132,0.6340,0,0.9989,1.181680,0.0634,0.0563,1.0,0
SportsMOT,V021,583,switch,S_r,1022,8,1006,0.8538,0.3523,0.5015,0,0.9743,1.010035,0.0200,0.0565,1.0,0
SportsMOT,V021,688,switch,S_c,1027,5,1012,0.0269,0.0000,0.0269,0,,,,0.1414,,0
SportsMOT,V021,728,switch,S_c,1028,9,1017,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,776,switch,S_c,1029,4,1009,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V021,813,switch,S_r,1023,6,1025,0.8156,0.6498,0.1658,0,0.4227,1.248402,0.0350,0.0535,4.0,1
SportsMOT,V021,821,switch,S_h,1025,6,1023,0.7567,0.5518,0.2049,0,,,,0.0634,,0
SportsMOT,V021,823,switch,S_h,1023,6,1025,0.6210,0.4360,0.1850,0,,,,0.0649,,1
SportsMOT,V021,828,switch,S_r,1027,0,1023,0.7527,0.1803,0.5724,0,0.5973,5.641499,0.0498,0.0647,3.0,0
SportsMOT,V021,829,switch,S_c,1030,5,1027,0.3090,0.2785,0.0305,0,,,,0.1414,,1
SportsMOT,V022,51,switch,S_c,1041,5,1040,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,334,switch,S_c,1043,6,1036,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,345,switch,S_c,1044,9,1033,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,512,switch,S_r,1034,4,1037,0.8668,0.4022,0.4647,0,0.8950,1.089982,0.0681,0.0582,4.0,0
SportsMOT,V022,512,switch,S_r,1037,7,1034,0.6906,0.4712,0.2194,0,0.0864,5.499046,0.0233,0.0594,4.0,0
SportsMOT,V022,561,switch,S_c,1046,3,1038,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,590,switch,S_c,1047,0,1031,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,590,switch,S_c,1048,3,1046,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,599,switch,S_c,1049,1,1035,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V022,637,switch,S_r,1044,1,1049,0.8073,0.5388,0.2685,0,0.1018,10.711115,0.0523,0.0566,4.0,0
SportsMOT,V022,637,switch,S_r,1049,9,1044,0.7268,0.5202,0.2066,0,-0.6973,2.658940,0.0634,0.0568,4.0,0
SportsMOT,V022,684,switch,S_r,1037,3,1048,0.9513,0.3532,0.5981,0,0.9268,1.108266,0.0316,0.0579,4.0,0
SportsMOT,V022,684,switch,S_r,1048,7,1037,0.8296,0.4538,0.3758,0,-0.8559,1.392623,0.0182,0.0582,3.0,0
SportsMOT,V023,214,switch,S_c,1062,0,1056,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V023,221,switch,S_c,1063,6,1053,0.0607,0.0000,0.0607,0,,,,0.1414,,0
SportsMOT,V023,228,switch,S_c,1064,5,1055,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V023,270,switch,S_r,1054,2,1057,0.8215,0.7220,0.0994,0,0.6299,1.682991,0.0534,0.0551,3.0,1
SportsMOT,V023,276,switch,S_r,1057,9,1054,0.6969,0.6454,0.0514,0,,,0.0793,0.0621,4.0,1
SportsMOT,V023,296,switch,S_r,1054,0,1062,0.8395,0.5863,0.2532,0,0.4440,1.279847,0.0419,0.0585,4.0,0
SportsMOT,V023,296,switch,S_r,1062,2,1054,0.7514,0.5872,0.1642,0,-0.6263,2.258518,0.0448,0.0577,4.0,1
SportsMOT,V023,299,switch,S_r,1057,2,1062,0.9610,0.5059,0.4551,0,0.9540,1.847315,0.0085,0.0573,4.0,0
SportsMOT,V023,299,switch,S_r,1062,9,1057,0.7480,0.5240,0.2240,0,-0.8147,1.242391,0.0359,0.0609,4.0,0
SportsMOT,V023,322,switch,S_c,1067,4,1060,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V023,357,switch,S_c,1069,3,1059,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V023,413,switch,S_r,1052,5,1064,0.7692,0.4964,0.2728,0,-0.9884,2.176543,0.0296,0.0659,3.0,0
SportsMOT,V023,413,switch,S_r,1064,7,1052,0.9032,0.5892,0.3140,0,,,0.0151,0.0541,3.0,0
SportsMOT,V023,491,switch,S_h,1062,7,1064,0.6843,0.3848,0.2995,0,,,,0.0496,,0
SportsMOT,V023,500,switch,S_r,1064,7,1062,0.6825,0.5310,0.1515,0,,,0.0600,0.0554,3.0,1
SportsMOT,V023,512,switch,S_r,1064,6,1063,0.9085,0.5826,0.3259,0,0.9997,1.907738,0.0409,0.0566,1.0,0
SportsMOT,V023,512,switch,S_r,1063,7,1064,0.8481,0.4859,0.3622,0,0.9900,1.510996,0.0753,0.0592,1.0,0
SportsMOT,V024,233,switch,S_r,1072,5,1070,0.8384,0.5268,0.3116,0,,,0.0557,0.0597,3.0,0
SportsMOT,V024,237,switch,S_r,1070,1,1072,0.7821,0.3856,0.3965,0,,,0.0570,0.0576,3.0,0
SportsMOT,V024,332,switch,S_c,1080,1,1070,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,334,switch,S_c,1081,4,1079,0.1084,0.0000,0.1084,0,,,,0.1414,,0
SportsMOT,V024,344,switch,S_c,1082,0,1074,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,368,switch,S_c,1083,2,1073,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,369,switch,S_c,1084,7,1071,0.1896,0.0000,0.1896,0,,,,0.1414,,0
SportsMOT,V024,371,switch,S_c,1085,6,1075,0.2942,0.0698,0.2244,0,,,,0.1414,,0
SportsMOT,V024,377,switch,S_r,1086,3,1077,0.9295,0.3539,0.5756,0,,,0.0114,0.0636,3.0,0
SportsMOT,V024,586,switch,S_r,1087,9,1076,0.7966,0.0000,0.7966,0,,,0.0384,0.0615,0.0,0
SportsMOT,V024,589,switch,S_r,1084,1,1080,0.8147,0.1819,0.6329,0,0.9962,3.633151,0.0510,0.0568,4.0,0
SportsMOT,V024,589,switch,S_c,1088,7,1084,0.4719,0.3400,0.1319,0,,,,0.1414,,1
SportsMOT,V024,638,switch,S_h,1082,9,1087,0.2851,0.0000,0.2851,0,,,,0.0611,,0
SportsMOT,V024,641,switch,S_r,1089,0,1082,0.6381,0.4263,0.2117,0,0.5522,2.707962,0.1173,0.0529,1.0,0
SportsMOT,V024,766,switch,S_c,1090,1,1084,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,767,switch,S_c,1091,9,1082,0.3732,0.0000,0.3732,0,,,,0.1414,,0
SportsMOT,V024,794,switch,S_c,1092,6,1085,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,806,switch,S_c,1093,5,1072,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,810,switch,S_c,1094,7,1088,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,867,switch,S_c,1095,8,1078,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V024,874,switch,S_c,1096,3,1086,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,102,switch,S_c,1107,1,1098,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,153,switch,S_c,1108,2,1097,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,419,switch,S_c,1111,5,1100,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,421,switch,S_c,1112,1,1107,0.0845,0.0000,0.0845,0,,,,0.1414,,0
SportsMOT,V025,429,switch,S_c,1113,6,1104,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,454,switch,S_c,1114,2,1108,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,463,switch,S_c,1115,0,1099,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V025,676,switch,S_r,1106,1,1112,0.8467,0.5905,0.2561,0,0.9206,1.743021,0.0458,0.0575,2.0,0
SportsMOT,V025,676,switch,S_r,1112,9,1106,0.7652,0.5120,0.2532,0,0.6627,3.216160,0.0863,0.0551,2.0,0
SportsMOT,V025,719,switch,S_r,1113,8,1105,0.9415,0.3148,0.6267,0,0.8827,3.036079,0.0133,0.0580,2.0,0
SportsMOT,V025,721,switch,S_c,1116,8,1105,0.4759,0.4362,0.0398,0,,,,0.1414,,1
SportsMOT,V026,93,switch,S_r,1121,3,1119,0.8125,0.2331,0.5794,0,-0.8310,42.961611,0.0592,0.0558,1.0,0
SportsMOT,V026,93,switch,S_r,1119,4,1124,0.4544,0.2768,0.1776,0,-0.9047,161.935944,0.1797,0.0631,2.0,1
SportsMOT,V026,94,switch,S_c,1127,2,1121,0.1699,0.0246,0.1453,0,,,,0.1414,,0
SportsMOT,V026,94,switch,S_c,1125,9,1122,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V026,118,switch,S_r,1118,5,1120,0.9460,0.3897,0.5563,0,0.9926,1.209538,0.0518,0.0583,1.0,0
SportsMOT,V026,118,switch,S_r,1120,6,1118,0.8489,0.2933,0.5556,0,0.9999,1.576943,0.1024,0.0580,1.0,0
SportsMOT,V026,176,switch,S_c,1140,9,1125,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V026,178,switch,S_r,1139,4,1119,0.6662,0.6167,0.0496,0,,,0.0540,0.0651,3.0,1
SportsMOT,V026,204,switch,S_r,1139,3,1121,0.9227,0.4034,0.5193,0,0.9893,1.023783,0.0882,0.0567,2.0,0
SportsMOT,V026,204,switch,S_r,1121,4,1139,0.8634,0.3401,0.5233,0,0.8594,1.271671,0.0427,0.0576,2.0,0
SportsMOT,V027,64,switch,S_c,1159,1,1149,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V027,231,switch,S_c,1161,6,1150,0.4147,0.0000,0.4147,0,,,,0.1414,,0
SportsMOT,V028,4,switch,S_h,1167,5,1169,0.6395,0.3944,0.2451,0,,,,0.0559,,0
SportsMOT,V028,10,switch,S_c,1182,11,1179,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V028,13,switch,S_c,1185,3,1167,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V028,21,switch,S_h,1169,7,1165,0.6544,0.0000,0.6544,0,,,,0.0680,,0
SportsMOT,V028,27,switch,S_r,1167,4,1163,0.9608,0.6641,0.2967,0,0.9737,2.038824,0.0103,0.0577,2.0,0
SportsMOT,V028,27,switch,S_h,1165,5,1167,0.6927,0.5212,0.1714,0,,,,0.0631,,1
SportsMOT,V028,37,switch,S_c,1186,0,1168,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V028,111,switch,S_r,1165,1,1162,0.8702,0.7930,0.0772,0,0.9599,1.953091,0.0359,0.0508,1.0,1
SportsMOT,V028,113,switch,S_r,1162,1,1165,0.8556,0.3932,0.4623,0,,,0.0452,0.0559,3.0,0
SportsMOT,V028,322,switch,S_r,1167,1,1162,0.9137,0.4092,0.5045,0,1.0000,1.522681,0.0201,0.0609,3.0,0
SportsMOT,V028,322,switch,S_r,1162,4,1167,0.8615,0.3348,0.5267,0,0.9718,1.416816,0.0677,0.0565,2.0,0
SportsMOT,V028,458,switch,S_c,1188,3,1185,0.5858,0.0000,0.5858,0,,,,0.1414,,0
SportsMOT,V028,471,switch,S_r,1162,3,1188,0.9204,0.5017,0.4187,0,0.9986,1.496459,0.0410,0.0575,2.0,0
SportsMOT,V028,471,switch,S_r,1188,4,1162,0.8854,0.4766,0.4087,0,0.8847,2.728834,0.0487,0.0603,2.0,0
SportsMOT,V028,498,switch,S_r,1166,6,1170,0.8171,0.0000,0.8171,0,-0.9655,1.706364,0.0144,0.0597,0.0,0
SportsMOT,V028,498,switch,S_h,1170,8,1166,0.7916,0.0000,0.7916,0,,,,0.0706,,0
SportsMOT,V029,147,switch,S_c,1216,0,1192,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V029,158,switch,S_r,1191,4,1195,0.6528,0.6323,0.0205,0,0.4981,3.206614,0.1195,0.0568,2.0,1
SportsMOT,V029,159,switch,S_c,1217,2,1191,0.2523,0.1787,0.0736,0,,,,0.1414,,0
SportsMOT,V029,176,switch,S_c,1218,0,1192,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V029,177,switch,S_c,1219,11,1194,0.3076,0.0000,0.3076,0,,,,0.1414,,0
SportsMOT,V029,205,switch,S_c,1220,4,1191,0.4579,0.0573,0.4006,0,,,,0.1414,,0
SportsMOT,V029,210,switch,S_r,1220,2,1217,0.8598,0.4788,0.3810,0,0.8773,1.076947,0.0552,0.0602,2.0,0
SportsMOT,V029,210,switch,S_r,1217,4,1220,0.7847,0.3548,0.4300,0,0.9070,1.536670,0.0471,0.0592,1.0,0
SportsMOT,V029,215,switch,S_c,1221,8,1199,0.2986,0.0000,0.2986,0,,,,0.1414,,0
SportsMOT,V030,28,switch,S_r,1232,3,1229,0.4590,0.4424,0.0166,0,0.8933,2.508615,0.0888,0.0548,1.0,1
SportsMOT,V030,29,switch,S_h,1229,4,1225,0.6254,0.2885,0.3370,0,,,,0.0553,,0
SportsMOT,V030,36,switch,S_c,1241,5,1232,0.0185,0.0000,0.0185,0,,,,0.1414,,0
SportsMOT,V030,57,switch,S_h,1225,3,1232,0.7947,0.4539,0.3408,0,,,,0.0751,,0
SportsMOT,V030,95,switch,S_c,1242,1,1226,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V030,109,switch,S_c,1243,2,1224,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V030,113,switch,S_c,1244,0,1222,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V030,149,switch,S_r,1241,4,1229,0.8424,0.5077,0.3348,0,0.9745,2.033622,0.0380,0.0580,1.0,0
SportsMOT,V030,154,switch,S_r,1225,5,1241,0.8582,0.4454,0.4128,0,0.8903,1.768287,0.0413,0.0581,1.0,0
SportsMOT,V030,165,switch,S_c,1245,3,1225,0.4890,0.2493,0.2398,0,,,,0.1414,,0
SportsMOT,V030,216,switch,S_c,1248,11,1230,0.6596,0.0555,0.6041,0,,,,0.1414,,0
SportsMOT,V030,315,switch,S_c,1249,0,1244,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V030,322,switch,S_c,1250,2,1243,0.0198,0.0000,0.0198,0,,,,0.1414,,0
SportsMOT,V030,333,switch,S_r,1225,4,1241,0.8969,0.5776,0.3193,0,0.8807,1.012367,0.0664,0.0572,2.0,0
SportsMOT,V030,333,switch,S_r,1241,5,1225,0.8274,0.5296,0.2978,0,0.9017,1.639851,0.0302,0.0590,2.0,0
SportsMOT,V031,28,switch,S_c,1264,11,1262,0.3047,0.0000,0.3047,0,,,,0.1414,,0
SportsMOT,V031,30,switch,S_c,1266,10,1262,0.1636,0.0000,0.1636,0,,,,0.1414,,0
SportsMOT,V031,32,switch,S_r,1256,4,1258,0.7066,0.2026,0.5039,0,0.7764,1.224494,0.1101,0.0542,2.0,0
SportsMOT,V031,32,switch,S_r,1266,11,1264,0.4744,0.2232,0.2512,0,0.4294,1.258570,0.2523,0.0516,2.0,0
SportsMOT,V031,33,switch,S_c,1273,2,1253,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V031,33,switch,S_c,1267,3,1256,0.1335,0.0000,0.1335,0,,,,0.1414,,0
SportsMOT,V031,33,switch,S_c,1271,5,1257,0.3602,0.0000,0.3602,0,,,,0.1414,,0
SportsMOT,V031,33,switch,S_c,1270,8,1260,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V031,35,switch,S_c,1277,9,1261,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V031,38,switch,S_c,1284,10,1266,0.0708,0.0000,0.0708,0,,,,0.1414,,0
SportsMOT,V031,42,switch,S_c,1289,1,1254,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V031,47,switch,S_h,1254,2,1273,0.7047,0.0000,0.7047,0,,,,0.0650,,0
SportsMOT,V031,51,switch,S_h,1273,1,1289,0.6787,0.0000,0.6787,0,,,,0.0683,,0
SportsMOT,V031,52,switch,S_h,1258,4,1256,0.6205,0.3484,0.2721,0,,,,0.0688,,0
SportsMOT,V031,53,switch,S_h,1257,5,1271,0.9117,0.2793,0.6325,0,,,,0.0729,,0
SportsMOT,V031,55,switch,S_c,1290,1,1273,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V031,55,switch,S_r,1258,5,1257,0.4443,0.3837,0.0605,0,0.5015,8.154499,0.2434,0.0648,2.0,1
SportsMOT,V031,56,switch,S_c,1291,4,1258,0.3195,0.0167,0.3028,0,,,,0.1414,,0
SportsMOT,V031,60,switch,S_h,1289,0,1255,0.0000,0.0000,0.0000,0,,,,0.0637,,0
SportsMOT,V031,60,switch,S_h,1256,2,1254,0.7152,0.0000,0.7152,0,,,,0.0756,,0
SportsMOT,V031,60,switch,S_h,1260,7,1259,0.7118,0.0000,0.7118,0,,,,0.0848,,0
SportsMOT,V031,61,switch,S_h,1271,2,1254,0.5743,0.0000,0.5743,0,,,,0.0616,,0
SportsMOT,V031,61,switch,S_h,1259,7,1259,0.7443,0.0000,0.7443,0,,,,0.0644,,0
SportsMOT,V031,62,switch,S_h,1253,0,1289,0.5062,0.0000,0.5062,0,,,,0.0630,,0
SportsMOT,V031,63,switch,S_h,1260,4,1291,0.7765,0.3401,0.4364,0,,,,0.0628,,0
SportsMOT,V031,64,switch,S_h,1291,4,1291,0.6731,0.3250,0.3481,0,,,,0.0622,,0
SportsMOT,V031,167,switch,S_c,1292,9,1277,0.6206,0.0000,0.6206,0,,,,0.1414,,0
SportsMOT,V031,169,switch,S_h,1277,5,1258,0.6947,0.0977,0.5970,0,,,,0.0729,,0
SportsMOT,V031,172,switch,S_h,1270,5,1277,0.6643,0.0706,0.5937,0,,,,0.0758,,0
SportsMOT,V031,172,switch,S_c,1293,8,1270,0.5735,0.0000,0.5735,0,,,,0.1414,,0
SportsMOT,V031,181,switch,S_r,1292,8,1293,0.9202,0.4631,0.4570,0,0.9976,1.028010,0.1027,0.0598,1.0,0
SportsMOT,V031,181,switch,S_r,1293,9,1292,0.9401,0.5020,0.4381,0,0.9967,1.082129,0.1014,0.0579,1.0,0
SportsMOT,V032,152,switch,S_r,1299,4,1296,0.9427,0.0005,0.9421,0,0.9298,1.181109,0.0598,0.0538,1.0,0
SportsMOT,V032,153,switch,S_h,1296,5,1299,0.7876,0.0000,0.7876,0,,,,0.0597,,0
SportsMOT,V032,166,switch,S_c,1306,4,1299,0.5516,0.0000,0.5516,0,,,,0.1414,,0
SportsMOT,V032,262,switch,S_c,1308,6,1294,0.4502,0.0786,0.3716,0,,,,0.1414,,0
SportsMOT,V032,270,switch,S_r,1310,7,1301,0.7727,0.5668,0.2059,0,,,0.0594,0.0588,2.0,0
SportsMOT,V032,278,switch,S_r,1310,6,1308,0.8980,0.4391,0.4588,0,0.9772,1.849676,0.0355,0.0580,2.0,0
SportsMOT,V032,278,switch,S_r,1308,7,1301,0.9482,0.3995,0.5487,0,0.4961,1.478081,0.0117,0.0577,2.0,0
SportsMOT,V032,446,switch,S_r,1308,6,1310,0.8989,0.5431,0.3558,0,0.9861,1.160788,0.0561,0.0562,2.0,0
SportsMOT,V032,446,switch,S_r,1310,7,1308,0.9479,0.5980,0.3499,0,0.9898,1.137374,0.0614,0.0555,2.0,0
SportsMOT,V033,138,switch,S_h,1314,5,1312,0.8157,0.0000,0.8157,0,,,,0.0580,,0
SportsMOT,V033,145,switch,S_h,1312,5,1312,0.6934,0.5182,0.1753,0,,,,0.0700,,1
SportsMOT,V033,147,switch,S_r,1316,5,1312,0.9449,0.5539,0.3909,0,1.0000,1.198462,0.0251,0.0584,2.0,0
SportsMOT,V033,150,switch,S_r,1312,3,1314,0.8190,0.5052,0.3138,0,0.9941,3.576293,0.0340,0.0611,2.0,0
SportsMOT,V033,150,switch,S_r,1314,4,1316,0.9287,0.4541,0.4746,0,0.4551,2.070123,0.0149,0.0589,2.0,0
SportsMOT,V033,158,switch,S_c,1323,8,1319,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V034,73,switch,S_r,1330,4,1329,0.5426,0.4534,0.0893,0,0.3125,6.677470,0.2002,0.0560,2.0,1
SportsMOT,V034,74,switch,S_c,1336,5,1330,0.0423,0.0000,0.0423,0,,,,0.1414,,0
SportsMOT,V034,147,switch,S_c,1337,3,1327,0.5477,0.1418,0.4059,0,,,,0.1414,,0
