seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V003,2243,switch,635,635,1410,1491,2237,6,0.51273998,-0.15000000,6.25000000,6.25179974,,0.82653387,0.54858941,4.74368001,1.94040592,no_prev
V003,2243,switch,657,657,1361,1678,2242,1,0.82811707,-0.40000000,-1.10000000,1.17046999,0.82811707,0.93076766,0.36037441,11.49184493,0.82811707,
V003,2244,switch,255,255,1922,1499,2243,1,0.86181574,1.80000000,-1.90000000,2.61725047,0.86181574,0.95339390,,,1.01082942,no_old
V003,2244,switch,610,610,1588,1753,2243,1,0.87132199,0.45000000,1.95000000,2.00124961,0.87132199,0.94600492,,,1.14768136,no_old
V003,2244,switch,623,623,1926,1733,,,,,,,,0.95588113,0.48429378,12.00000000,,no_last_seen|no_prev
V003,2244,reuse,623,624,1733,0,2243,1,0.86053726,2.05000000,-1.90000000,2.79508497,0.86053726,0.91763693,,,0.96864723,
V003,2244,reuse,660,635,1410,0,2243,1,0.82653387,0.00000000,-2.00000000,2.00000000,0.82653387,0.91934389,,,0.82653387,
V003,2244,reuse,634,657,1361,0,2243,1,0.93076766,-0.70000000,0.20000000,0.72801099,0.93076766,0.78845421,,,1.04067589,
V003,2245,switch,236,236,1918,1455,2244,1,0.93220004,0.45000000,-1.65000000,1.71026314,0.93220004,0.83490143,,,0.97032122,no_old
V003,2245,reuse,609,610,1588,0,2244,1,0.94600492,0.80000000,0.90000000,1.20415946,0.94600492,0.83838637,,,1.03785193,
V003,2246,switch,255,255,1499,1922,2243,3,0.84060847,1.45000000,-3.70000000,3.97397786,,0.90910239,,,0.98394936,no_prev|no_old
V003,2246,switch,610,610,1753,1588,2243,3,0.64654861,6.90000000,-5.65000000,8.91809957,,0.88294888,0.55798788,13.20463934,0.92752142,no_prev
V003,2246,reuse,610,609,1588,0,2245,1,0.83838637,-1.90000000,-4.45000000,4.83864650,0.83838637,0.91899411,,,0.97057633,
V003,2249,switch,656,656,1694,1450,2248,1,0.96490809,-0.40000000,-0.00000000,0.40000000,0.96490809,0.81956859,,,1.00796365,no_old
V003,2250,switch,700,700,1730,1536,2245,5,0.49128241,11.55000000,2.25000000,11.76711519,,0.74322876,0.38646086,7.72690106,1.12934220,no_prev
V003,2250,switch,704,704,1404,1788,2249,1,0.79558495,-2.55000000,0.95000000,2.72121296,0.79558495,0.86675039,0.40867527,14.00008929,1.15757480,
V003,2250,reuse,665,656,1694,0,2249,1,0.81956859,2.55000000,0.25000000,2.56222560,0.81956859,0.86069882,,,1.03514129,
V003,2251,switch,680,680,1722,1859,2250,1,0.70821247,-7.00000000,3.40000000,7.78203058,0.70821247,0.88293614,0.45484852,9.80420828,1.14971614,
V003,2251,reuse,636,700,1730,0,2250,1,0.74322876,3.70000000,-2.25000000,4.33041568,0.74322876,0.93482545,,,0.81704125,
V003,2252,switch,652,652,1450,1705,2251,1,0.95298373,0.05000000,-0.30000000,0.30413813,0.95298373,0.94577497,0.39633151,11.57119268,0.95298373,
V003,2252,reuse,685,680,1722,0,2251,1,0.88293614,-2.25000000,-1.45000000,2.67675176,0.88293614,0.87071979,,,0.89126334,
V003,2253,reuse,656,652,1450,0,2252,1,0.94577497,-0.15000000,-0.50000000,0.52201533,0.94577497,0.96370905,,,0.95190808,
V003,2257,switch,236,236,1455,1918,2244,13,0.62699488,3.20000000,-10.85000000,11.31205110,,0.93955343,,,0.84550372,no_prev|no_old
V003,2258,switch,680,680,1406,1722,2257,1,0.98477237,0.00000000,-0.15000000,0.15000000,0.98477237,0.95915404,,,0.98477237,no_old
V003,2259,reuse,622,680,1406,0,2258,1,0.95915404,0.60000000,-0.30000000,0.67082039,0.95915404,0.95133812,,,1.01132632,
V003,2260,switch,646,646,1678,1489,2259,1,0.86515378,1.45000000,1.70000000,2.23439030,0.86515378,0.92335768,,,1.14290277,no_old
V003,2261,reuse,657,646,1678,0,2260,1,0.92335768,1.70000000,0.30000000,1.72626765,0.92335768,0.94727439,,,0.97391030,
V003,2264,switch,644,644,1705,1605,2263,1,0.95371664,0.70000000,-0.00000000,0.70000000,0.95371664,0.91292127,0.22480379,9.62548700,0.95882090,
V003,2264,switch,680,680,1722,1406,2263,1,0.92947152,1.10000000,0.15000000,1.11018017,0.92947152,0.92308737,,,1.00717494,no_old
V003,2265,reuse,652,644,1705,0,2264,1,0.91292127,1.10000000,-0.60000000,1.25299641,0.91292127,0.89448209,,,0.93267118,
V003,2266,switch,686,686,1891,1904,2265,1,0.75984006,3.50000000,-0.90000000,3.61386220,0.75984006,0.81571301,,,0.94555975,no_old
V003,2267,switch,700,700,1536,1730,2266,1,0.73305467,4.10000000,0.30000000,4.11096096,0.73305467,0.75938610,0.38334304,11.45392946,1.05286034,
V003,2267,reuse,683,686,1891,0,2266,1,0.81571301,2.55000000,-0.65000000,2.63153947,0.81571301,0.88215299,,,0.96055043,
V003,2268,switch,646,646,1489,1678,2267,1,0.52726471,7.05000000,-1.50000000,7.20780827,0.52726471,0.95016349,0.41816896,12.85009728,0.88832321,
V003,2268,switch,647,647,1410,1554,2266,2,0.38315062,19.70000000,-8.35000000,21.39655346,,0.66301481,0.20074627,17.85497130,0.55881568,no_prev
V003,2269,reuse,635,647,1410,0,2268,1,0.66301481,3.15000000,-4.75000000,5.69956139,0.66301481,0.81165475,,,0.66555926,
V003,2270,switch,648,648,1678,1438,2269,1,0.83218143,0.10000000,-1.70000000,1.70293864,0.83218143,0.93112156,0.40485017,8.99569341,0.83657327,
V003,2271,reuse,647,635,1410,0,2270,1,0.70435539,-5.95000000,0.20000000,5.95336040,0.70435539,0.90853126,,,1.00728253,
V003,2271,reuse,646,648,1678,0,2270,1,0.93112156,0.65000000,-0.55000000,0.85146932,0.93112156,0.87442472,,,0.93112156,
V003,2271,reuse,688,687,1932,0,2270,1,0.94284720,1.00000000,0.05000000,1.00124922,0.94284720,0.86023075,,,1.00305810,
V003,2272,switch,646,646,1881,1489,2271,1,0.82396583,-2.50000000,0.45000000,2.54017716,0.82396583,0.84699368,,,1.05498559,no_old
V003,2273,reuse,704,646,1881,0,2272,1,0.84699368,-2.05000000,-0.50000000,2.11009478,0.84699368,0.51216696,,,0.94826768,
V003,2274,switch,646,646,1489,1881,2273,1,0.96684876,-0.20000000,-0.15000000,0.25000000,0.96684876,0.95959132,0.31786344,13.59062177,1.01556748,
V003,2275,switch,229,229,1918,1460,2269,6,0.88012841,-0.50000000,1.55000000,1.62864975,,0.76156469,,,1.13619785,no_prev|no_old
V003,2276,switch,652,652,1881,1450,2275,1,0.90782304,-1.10000000,-0.30000000,1.14017543,0.90782304,0.96602131,,,1.00074830,no_old
V003,2276,reuse,236,229,1918,0,2275,1,0.76156469,1.90000000,-6.60000000,6.86804193,0.76156469,,,,0.96478556,no_next
V003,2277,switch,229,229,1460,1918,2276,1,0.96145244,0.45000000,0.40000000,0.60207973,0.96145244,0.96003027,,,0.97267512,no_old
V003,2277,switch,628,628,1609,1390,2276,1,0.75324559,2.50000000,-0.40000000,2.53179778,0.75324559,0.88038357,,,0.96863376,no_old
V003,2277,reuse,646,652,1881,0,2276,1,0.96602131,-0.40000000,0.00000000,0.40000000,0.96602131,,,,1.00065710,no_next
V003,2278,switch,652,652,1450,1881,2275,3,0.63490260,4.95000000,2.20000000,5.41687179,,0.89346530,,,1.32509623,no_prev|no_old
V003,2278,reuse,629,628,1609,0,2277,1,0.88038357,-0.30000000,-1.10000000,1.14017543,0.88038357,0.63180345,,,0.88869746,
V003,2281,switch,635,635,1678,1410,2280,1,0.64572246,4.15000000,2.45000000,4.81923230,0.64572246,0.82941923,0.08833612,23.43640331,1.38961363,
V003,2282,switch,647,647,1954,1410,,,,,,,,0.90424351,0.61256143,3.52455671,,no_last_seen|no_prev
V003,2282,reuse,648,635,1678,0,2281,1,0.82941923,3.10000000,-0.05000000,3.10040320,0.82941923,0.68743042,,,0.99745874,
V003,2283,switch,646,646,1361,1489,2282,1,0.93970657,-0.70000000,0.20000000,0.72801099,0.93970657,0.97495537,,,1.02937273,no_old
V003,2284,reuse,657,646,1361,0,2283,1,0.97495537,-0.25000000,0.15000000,0.29154759,0.97495537,0.95444718,,,1.00871294,
V003,2285,switch,628,628,1647,1609,2284,1,0.72222222,-0.80000000,-1.40000000,1.61245155,0.72222222,,0.18859791,14.72175261,0.72222222,no_next
V003,2285,switch,647,647,1410,1954,2284,1,0.81343757,2.45000000,0.70000000,2.54803846,0.81343757,0.93178705,0.62717847,5.08846735,1.06134643,
V003,2286,switch,628,628,1609,1609,2285,1,0.69385397,3.00000000,-0.55000000,3.05000000,0.69385397,,1.00000000,0.00000000,0.87259465,no_next
V003,2286,reuse,635,647,1410,0,2285,1,0.93178705,0.60000000,0.45000000,0.75000000,0.93178705,0.43571482,,,1.05238550,
V003,2288,switch,635,635,1410,1678,2287,1,0.78136830,0.50000000,-1.55000000,1.62864975,0.78136830,0.75342418,,,0.78835512,no_old
V003,2288,switch,644,644,1888,1705,2287,1,0.89128976,1.85000000,-0.05000000,1.85067555,0.89128976,0.83661384,,,0.98127125,no_old
V003,2289,switch,638,638,1404,1430,2288,1,0.89023825,-1.05000000,0.75000000,1.29034879,0.89023825,0.93683279,,,1.08710227,no_old
V003,2289,switch,647,647,1678,1410,2287,2,0.43436804,9.45000000,2.40000000,9.75000000,,0.90515895,0.22220433,16.61219432,1.50128963,no_prev
V003,2289,reuse,647,635,1410,0,2288,1,0.75342418,-3.20000000,-0.35000000,3.21908372,0.75342418,0.82475534,,,0.95021019,
V003,2289,reuse,640,644,1888,0,2288,1,0.83661384,2.00000000,-0.70000000,2.11896201,0.83661384,0.91060433,,,0.90147992,
V003,2290,reuse,704,638,1404,0,2289,1,0.93683279,0.25000000,-0.45000000,0.51478151,0.93683279,0.87395214,,,0.94391888,
V003,2290,reuse,635,647,1678,0,2289,1,0.90515895,1.20000000,-0.35000000,1.25000000,0.90515895,0.73047187,,,0.97062159,
V003,2292,switch,635,635,1954,1410,2291,1,0.72024656,-3.80000000,0.30000000,3.81182371,0.72024656,0.74097055,0.58450185,5.99708262,1.08146873,
V003,2293,reuse,647,635,1954,0,2292,1,0.74097055,-3.25000000,-0.50000000,3.28823661,0.74097055,0.78200692,,,0.94060320,
V003,2298,switch,646,646,1489,1361,2288,10,0.32953116,8.90000000,-3.15000000,9.44100101,,0.88080229,0.59323925,3.84707681,0.62358985,no_prev
V003,2298,switch,652,652,1361,1450,2297,1,0.89226974,-0.25000000,-0.40000000,0.47169906,0.89226974,,,,0.89226974,no_next|no_old
V003,2300,switch,648,648,1954,1678,2299,1,0.94079474,-0.30000000,0.35000000,0.46097722,0.94079474,0.95575794,0.32282386,16.20192890,1.06293112,
V003,2301,switch,652,652,1489,1450,2300,1,0.86595999,-1.60000000,0.00000000,1.60000000,0.86595999,0.70449531,,,1.07226398,no_old
V003,2301,reuse,635,648,1954,0,2300,1,0.95575794,0.55000000,0.15000000,0.57008771,0.95575794,0.95577746,,,1.02807380,
V003,2302,reuse,646,652,1489,0,2301,1,0.70449531,-2.35000000,-1.30000000,2.68560980,0.70449531,,,,0.81742354,no_next
V003,2303,switch,646,646,1361,1361,2298,5,0.22003168,14.45000000,3.35000000,14.83323970,,0.86937119,1.00000000,0.00000000,2.19400922,no_prev
V003,2307,switch,646,646,1817,1361,2306,1,0.79344199,1.50000000,-1.05000000,1.83098334,0.79344199,0.95695038,,,0.85505552,no_old
V003,2309,switch,648,648,1410,1954,2308,1,0.97671829,0.35000000,0.05000000,0.35355339,0.97671829,0.93906471,0.31525138,13.07679242,0.99557079,
V003,2309,reuse,650,646,1817,0,2308,1,0.93486667,0.40000000,-0.35000000,0.53150729,0.93486667,0.92623879,,,0.99271624,
V003,2310,reuse,635,648,1410,0,2309,1,0.93906471,-0.50000000,0.45000000,0.67268120,0.93906471,0.91849053,,,1.06488934,
V003,2312,switch,638,638,1907,1404,2309,3,0.80711354,2.55000000,-0.20000000,2.55783111,,0.74627200,0.49082569,10.80000000,0.95605286,no_prev
V003,2313,switch,642,642,1567,1654,2312,1,0.91188576,-0.20000000,0.70000000,0.72801099,0.91188576,0.86372316,,,1.09662860,no_old
V003,2313,reuse,664,638,1907,0,2312,1,0.74627200,2.40000000,-1.40000000,2.77848880,0.74627200,0.77619091,,,0.82057276,
V003,2314,reuse,643,642,1567,0,2313,1,0.86372316,2.45000000,0.05000000,2.45051015,0.86372316,0.88055974,,,0.98416403,
V003,2315,switch,638,638,1430,1907,2305,10,0.32235797,13.15000000,-1.30000000,13.21410232,,0.79118661,0.04669240,25.68044003,0.86331468,no_prev
V003,2320,switch,705,705,1404,1447,2319,1,0.91586476,-0.85000000,-0.40000000,0.93941471,0.91586476,0.96978022,,,0.92580151,no_old
V003,2321,reuse,638,705,1404,0,2320,1,0.96978022,-0.55000000,0.00000000,0.55000000,0.96978022,0.97664835,,,1.00840336,
V003,2328,switch,612,612,1598,1601,2327,1,0.91745813,-1.30000000,-0.05000000,1.30096118,0.91745813,0.93458573,0.29059930,19.61134876,1.03239312,
V003,2329,reuse,611,612,1598,0,2328,1,0.93458573,-0.50000000,-1.70000000,1.77200451,0.93458573,0.93262995,,,0.96048358,
V003,2331,switch,505,505,1775,1769,2330,1,0.93935220,-0.75000000,-0.70000000,1.02591423,0.93935220,0.88622154,,,1.02299823,no_old
V003,2331,switch,705,705,1447,1404,2319,12,0.49247537,8.25000000,-0.70000000,8.27964371,,,,,0.95803773,no_prev|no_next|no_old
V003,2332,switch,629,629,1634,1609,2331,1,0.84329200,0.90000000,-0.90000000,1.27279221,0.84329200,0.85853912,,,0.87253446,no_old
V003,2332,switch,633,633,1654,1671,2331,1,0.94439788,0.05000000,-0.40000000,0.40311289,0.94439788,,,,0.96581921,no_next|no_old
V003,2332,reuse,558,505,1775,0,2331,1,0.88622154,0.00000000,1.30000000,1.30000000,0.88622154,0.83169061,,,1.12838602,
V003,2333,reuse,630,629,1634,0,2332,1,0.85853912,0.90000000,-0.65000000,1.11018017,0.85853912,0.84530911,,,0.91356344,
V003,2338,reuse,629,630,1634,0,2337,1,0.88716201,0.95000000,-0.45000000,1.05118980,0.88716201,0.96212121,,,0.94526830,
V003,2345,switch,613,613,1492,1718,2342,3,0.70866997,2.15000000,10.55000000,10.76684726,,0.85450027,,,1.07925963,no_prev|no_old
V003,2346,reuse,632,613,1492,0,2345,1,0.85450027,1.90000000,2.90000000,3.46698716,0.85450027,0.89834943,,,1.08003104,
V003,2350,switch,613,613,1598,1492,2349,1,0.81813214,1.40000000,6.25000000,6.40488095,0.81813214,0.74827425,,,0.98044116,no_old
V003,2351,switch,613,613,1492,1492,2349,2,0.76710330,3.95000000,-2.85000000,4.87083155,,0.80547676,1.00000000,0.00000000,0.95391729,no_prev
V003,2352,switch,236,236,1567,1455,2342,10,0.26316776,17.75000000,1.90000000,17.85140051,,0.95033870,,,1.50427350,no_prev|no_old
V003,2353,reuse,642,236,1567,0,2352,1,0.95033870,-0.55000000,0.25000000,0.60415230,0.95033870,,,,1.03552607,no_next
V003,2354,switch,236,236,1450,1567,2353,1,0.74113189,1.05000000,-1.85000000,2.12720474,0.74113189,,,,0.74113189,no_next|no_old
V003,2354,switch,613,613,1598,1492,2353,1,0.82830985,1.30000000,5.85000000,5.99270390,0.82830985,0.88191016,,,1.05129871,no_old
V003,2355,switch,236,236,1567,1567,2353,2,0.55061371,9.95000000,1.00000000,10.00012500,,0.87947385,1.00000000,0.00000000,1.14263643,no_prev
V003,2355,reuse,612,613,1598,0,2354,1,0.88191016,1.45000000,2.55000000,2.93342803,0.88191016,0.92121691,,,0.97387383,
V003,2358,switch,253,253,1432,1472,2357,1,0.82089914,1.05000000,1.85000000,2.12720474,0.82089914,0.94362610,,,1.21817645,no_old
V003,2358,switch,689,689,2003,1997,2357,1,0.57908794,5.25000000,0.40000000,5.26521604,0.57908794,,,,1.11497413,no_next|no_old
V003,2359,reuse,661,253,1432,0,2358,1,0.94362610,0.70000000,0.50000000,0.86023253,0.94362610,0.97374765,,,1.02557545,
V003,2361,switch,253,253,1472,1432,2357,4,0.71036014,1.80000000,-4.05000000,4.43198601,,0.95461655,,,0.71371373,no_prev|no_old
V003,2361,switch,558,558,2008,1775,,,,,,,,0.90956864,0.45423727,14.35618334,,no_last_seen|no_prev
V003,2363,switch,253,253,1432,1472,2360,3,0.88458745,1.75000000,0.75000000,1.90394328,,0.83348204,,,1.05420065,no_prev|no_old
V003,2374,switch,253,253,1472,1432,2370,4,0.84447067,-1.50000000,0.60000000,1.61554944,,0.97635886,0.45608457,8.82524787,1.15132903,no_prev
V003,2377,switch,610,610,1598,1753,2376,1,0.95632384,0.70000000,0.35000000,0.78262379,0.95632384,0.91446837,0.29562456,20.72257223,0.98029605,
V003,2378,reuse,613,610,1598,0,2377,1,0.91446837,1.55000000,-0.55000000,1.64468842,0.91446837,0.96428249,,,0.99639167,
V003,2381,switch,230,230,1555,1665,2377,4,0.86776565,1.70000000,1.85000000,2.51246891,,0.94579094,,,1.11385112,no_prev|no_old
V003,2381,switch,254,254,1907,1468,2380,1,0.97090946,-0.25000000,0.40000000,0.47169906,0.97090946,0.96954315,0.32394668,11.22073973,1.00940558,
V003,2381,switch,576,576,2023,1819,,,,,,,,0.95216820,,,,no_last_seen|no_prev|no_old
V003,2382,switch,253,253,1404,1472,2381,1,0.88125928,1.65000000,0.25000000,1.66883193,0.88125928,0.45631440,,,1.05210473,no_old
V003,2382,reuse,618,230,1555,0,2381,1,0.94579094,0.80000000,-0.75000000,1.09658561,0.94579094,0.93383663,,,0.97079486,
V003,2382,reuse,638,254,1907,0,2381,1,0.96954315,0.60000000,0.00000000,0.60000000,0.96954315,0.88864583,,,0.97959184,
V003,2383,switch,253,253,1472,1472,2381,2,0.68045332,0.25000000,-3.05000000,3.06022875,,0.83941606,1.00000000,0.00000000,0.68045332,no_prev
V003,2384,switch,716,716,1982,1988,2383,1,0.87675460,1.85000000,-0.15000000,1.85607112,0.87675460,0.94787826,0.40470383,11.60010776,0.97918301,
V003,2384,switch,723,723,1988,1982,2383,1,0.92170753,1.15000000,0.05000000,1.15108644,0.92170753,0.84772102,0.40470383,11.60010776,1.02001384,
V003,2385,reuse,723,716,1982,0,2384,1,0.94787826,0.75000000,-0.10000000,0.75663730,0.94787826,0.89474062,,,0.99873897,
V003,2385,reuse,716,723,1988,0,2384,1,0.84772102,2.00000000,-0.55000000,2.07424685,0.84772102,0.81031397,,,0.95753727,
V003,2391,switch,139,139,1880,1787,2390,1,0.95736588,-0.10000000,-2.15000000,2.15232433,0.95736588,0.94553793,0.60060359,11.70395232,0.99282806,
V003,2391,switch,140,140,1787,1880,2384,7,0.65674711,6.85000000,6.05000000,9.13920128,,0.74238713,0.60060359,11.70395232,1.10656788,no_prev
V003,2392,reuse,140,139,1880,0,2391,1,0.94553793,0.50000000,-1.85000000,1.91637679,0.94553793,0.91287763,,,0.98472175,
V003,2392,reuse,139,140,1787,0,2391,1,0.74238713,5.85000000,2.15000000,6.23257571,0.74238713,,,,1.03572128,no_next
V003,2393,switch,254,254,1468,1907,2384,9,0.80521702,2.90000000,-0.35000000,2.92104433,,0.89751553,,,0.98332159,no_prev|no_old
V003,2394,switch,226,226,1449,1590,2386,8,0.84818240,1.85000000,1.20000000,2.20510771,,0.89765081,,,1.12023236,no_prev|no_old
V003,2395,reuse,702,226,1449,0,2394,1,0.89765081,1.45000000,-0.60000000,1.56923548,0.89765081,0.80808816,,,0.90317959,
V003,2401,switch,140,140,1796,1787,2400,1,0.73782748,5.45000000,4.00000000,6.76036242,0.73782748,0.86509111,0.50027171,16.17134812,1.05054622,
V003,2401,switch,142,142,1787,1796,2400,1,0.95472811,0.90000000,-0.25000000,0.93407708,0.95472811,0.94203448,0.50027171,16.17134812,1.01999784,
V003,2401,switch,221,221,1495,1597,2397,4,0.64807001,-1.00000000,2.70000000,2.87923601,,0.88362724,0.40427200,11.04219181,1.53418239,no_prev
V003,2402,reuse,142,140,1796,0,2401,1,0.86509111,3.05000000,0.55000000,3.09919344,0.86509111,0.88953864,,,1.03049377,
V003,2402,reuse,140,142,1787,0,2401,1,0.94203448,0.20000000,-2.75000000,2.75726314,0.94203448,0.96092519,,,0.98477099,
V003,2402,reuse,616,221,1495,0,2401,1,0.88362724,-0.35000000,-1.55000000,1.58902486,0.88362724,0.93430456,,,0.94071580,
V004,7,switch,349,349,2278,2254,,,,,,,,0.78655732,0.38979202,47.36084881,,no_last_seen|no_prev
V004,8,switch,573,573,2254,2252,7,1,0.88607944,-1.80000000,-4.25000000,4.61546314,0.88607944,0.89906508,0.30111296,42.10038598,1.00703212,
V004,9,reuse,349,573,2254,0,8,1,0.89906508,1.25000000,-4.60000000,4.76681235,0.89906508,0.86012470,,,1.00453914,
V004,10,switch,374,374,2253,2266,9,1,0.88922899,1.40000000,-4.40000000,4.61735855,0.88922899,0.95050668,,,0.93909141,no_old
V004,11,switch,373,373,2248,2259,10,1,0.88586676,-2.00000000,-2.70000000,3.36005952,0.88586676,0.88559557,,,1.00883795,no_old
V004,37,reuse,224,222,2276,0,36,1,0.90753163,-0.70000000,-3.55000000,3.61835598,0.90753163,0.83668965,,,1.02442244,
V004,45,reuse,222,224,2276,0,44,1,0.87323909,-0.65000000,-5.15000000,5.19085735,0.87323909,0.40326262,,,1.07342862,
V004,46,switch,1167,1167,2324,2321,45,1,0.85351103,0.85000000,6.10000000,6.15893660,0.85351103,0.85139674,,,0.94918517,no_old
V004,46,reuse,224,222,2276,0,45,1,0.40326262,-7.95000000,-33.30000000,34.23583649,0.40326262,0.75782565,,,1.30940299,
V004,48,switch,224,224,2330,2276,,,,,,,,0.90324756,0.22735117,49.24096364,,no_last_seen|no_prev
V004,49,reuse,231,740,2104,0,48,1,0.82749467,5.55000000,-1.70000000,5.80452410,0.82749467,,,,0.98629389,no_next
V004,52,reuse,740,231,2104,0,49,3,0.53703416,17.45000000,-8.20000000,19.28062499,,0.84977036,,,1.04636679,no_prev
V004,62,reuse,1167,217,2321,0,61,1,0.90522759,-0.70000000,2.35000000,2.45203997,0.90522759,0.83720346,,,0.94173269,
V004,65,switch,297,297,2337,2191,64,1,0.51915128,-9.85000000,-22.15000000,24.24139022,0.51915128,0.77150726,,,1.11533003,no_old
V004,87,switch,376,376,2201,2243,78,9,0.95231126,-0.85000000,-0.30000000,0.90138782,,0.84135972,,,0.99912576,no_prev|no_old
V004,88,reuse,308,376,2201,0,87,1,0.84135972,4.05000000,0.45000000,4.07492331,0.84135972,0.95019957,,,1.04848491,
V004,89,switch,269,269,2216,2226,80,9,0.36761462,1.65000000,-83.15000000,83.16636940,,0.90426135,,,0.97896731,no_prev|no_old
V004,90,reuse,268,269,2216,0,89,1,0.90426135,-0.50000000,-6.40000000,6.41950154,0.90426135,0.95499625,,,0.99050893,
V004,95,switch,169,169,2366,2185,94,1,0.90326691,1.85000000,1.85000000,2.61629509,0.90326691,0.89616749,,,0.92903299,no_old
V004,97,switch,135,135,2370,2086,,,,,,,,0.95677729,,,,no_last_seen|no_prev|no_old
V004,110,switch,169,169,2185,2366,94,16,0.30071911,-24.95000000,-18.25000000,30.91221441,,0.81455580,,,1.37120789,no_prev|no_old
V004,117,switch,381,381,2201,2214,116,1,0.73383307,-8.35000000,1.10000000,8.42214343,0.73383307,0.90647809,,,1.02631098,no_old
V004,118,switch,145,145,2383,2375,117,1,0.41738123,2.10000000,28.20000000,28.27808339,0.41738123,0.67872850,0.27191513,33.13174460,0.42824304,
V004,118,switch,215,215,2385,2380,117,1,0.92720011,0.65000000,-2.65000000,2.72855273,0.92720011,0.90365513,,,0.98351921,no_old
V004,118,reuse,376,381,2201,0,117,1,0.90647809,-2.10000000,-1.25000000,2.44386988,0.90647809,0.91742566,,,0.95600547,
V004,119,switch,283,283,2183,2256,89,30,0.11781971,40.70000000,1.95000000,40.74668698,,0.89533132,,,1.11253470,no_prev|no_old
V004,119,switch,427,427,2388,2163,118,1,0.85342459,3.90000000,0.35000000,3.91567363,0.85342459,,,,1.04238555,no_next|no_old
V004,120,reuse,295,283,2183,0,119,1,0.89533132,0.50000000,-3.00000000,3.04138127,0.89533132,0.93230240,,,0.89533132,
V004,121,switch,427,427,2163,2163,118,3,0.82999277,-4.80000000,-0.05000000,4.80026041,,0.96417813,1.00000000,0.00000000,1.03460395,no_prev
V004,122,switch,381,381,2214,2201,121,1,0.90347147,2.10000000,-0.75000000,2.22991031,0.90347147,0.93142522,,,0.99082111,no_old
V004,123,switch,220,220,2386,2351,122,1,0.92268744,0.20000000,-2.70000000,2.70739727,0.92268744,0.93358285,,,1.06672436,no_old
V004,123,reuse,215,214,2380,0,122,1,0.87992326,-0.55000000,-5.35000000,5.37819672,0.87992326,0.93963725,,,1.00486258,
V004,127,reuse,145,173,2375,0,126,1,0.85031219,3.25000000,-1.65000000,3.64485939,0.85031219,0.88059468,,,1.10030801,
V004,130,switch,215,215,2386,2385,129,1,0.85494322,-1.60000000,-6.15000000,6.35472265,0.85494322,0.89763581,,,1.02831648,no_old
V004,131,switch,220,220,2351,2386,122,9,0.49047836,11.30000000,-16.70000000,20.16382900,,0.92631391,0.35064820,22.13650831,0.98798033,no_prev
V004,131,reuse,220,215,2386,0,130,1,0.89763581,-0.95000000,-4.45000000,4.55027472,0.89763581,0.87698913,,,0.91785520,
V004,134,switch,378,378,2221,2229,133,1,0.91985790,-1.10000000,-1.20000000,1.62788206,0.91985790,0.91155723,0.42227307,19.69187650,0.96209913,
V004,135,reuse,310,378,2221,0,134,1,0.91155723,-1.20000000,-1.40000000,1.84390889,0.91155723,0.85562784,,,0.94961255,
V004,142,switch,174,174,2402,2387,135,7,0.69322074,-8.35000000,-8.30000000,11.77338099,,0.94672924,0.33809465,47.77418236,1.27817008,no_prev
V004,158,switch,243,243,2416,2081,,,,,,,,0.84191689,,,,no_last_seen|no_prev|no_old
V004,166,switch,224,224,2421,2330,165,1,0.69478759,5.50000000,-6.95000000,8.86298482,0.69478759,0.80154036,,,0.97321921,no_old
V004,168,switch,170,170,2423,2179,167,1,0.96745674,-0.40000000,1.00000000,1.07703296,0.96745674,0.97588450,,,1.02603062,no_old
V004,170,switch,220,220,2386,2351,169,1,0.93147599,0.90000000,0.85000000,1.23794184,0.93147599,0.91479077,,,1.07356497,no_old
V004,171,reuse,215,220,2386,0,170,1,0.91479077,1.90000000,-0.85000000,2.08146583,0.91479077,0.96750992,,,0.99585062,
V004,182,switch,26,26,2419,2404,181,1,0.94985765,-1.05000000,-2.35000000,2.57390754,0.94985765,0.96157616,,,1.03372144,no_old
V004,184,switch,169,169,2427,2185,183,1,0.86672491,3.30000000,0.25000000,3.30945615,0.86672491,0.84733915,,,0.96275882,no_old
V004,206,switch,169,169,2185,2427,183,23,0.53549242,6.20000000,-28.15000000,28.82468560,,0.86310555,0.63759081,6.42748007,0.76672256,no_prev
V004,213,switch,81,81,2404,2333,212,1,0.95673136,-0.30000000,0.50000000,0.58309519,0.95673136,0.94347934,,,1.04522548,no_old
V004,214,reuse,26,81,2404,0,213,1,0.94347934,0.60000000,-2.85000000,2.91247318,0.94347934,0.92360816,,,0.99313973,
V004,215,switch,205,205,2445,2428,214,1,0.81562448,1.65000000,3.45000000,3.82426464,0.81562448,0.98036612,,,1.04241982,no_old
V004,216,switch,81,81,2333,2404,215,1,0.80539593,3.25000000,-6.25000000,7.04450140,0.80539593,0.92064121,,,1.02705917,no_old
V004,218,switch,215,215,2382,2386,217,1,0.86780698,1.75000000,5.05000000,5.34462347,0.86780698,0.89801129,0.21725112,49.20660525,1.11955969,
V004,219,reuse,260,215,2382,0,218,1,0.89801129,2.10000000,2.35000000,3.15158690,0.89801129,0.92973794,,,1.06345645,
