seq,frame,type,gt_id_old,gt_id_new,track_id,note
V002,1630,reuse,76,88,504,tracker 504 matched gt 76 (last frame 1628) now gt 88
V002,1634,reuse,48,61,478,tracker 478 matched gt 48 (last frame 1628) now gt 61
V002,1636,switch,180,180,515,tracker 498 -> 515 on gt 180
V002,1640,reuse,61,48,478,tracker 478 matched gt 61 (last frame 1639) now gt 48
V002,1648,switch,75,75,515,tracker 506 -> 515 on gt 75
V002,1649,reuse,180,75,515,tracker 515 matched gt 180 (last frame 1647) now gt 75
V002,1651,switch,59,59,385,tracker 379 -> 385 on gt 59
V002,1651,switch,70,70,379,tracker 385 -> 379 on gt 70
V002,1652,reuse,70,59,385,tracker 385 matched gt 70 (last frame 1650) now gt 59
V002,1652,reuse,59,70,379,tracker 379 matched gt 59 (last frame 1650) now gt 70
V002,1653,switch,61,61,437,tracker 478 -> 437 on gt 61
V002,1656,switch,61,61,511,tracker 478 -> 511 on gt 61
V002,1661,switch,31,31,513,tracker 403 -> 513 on gt 31
V002,1661,switch,180,180,498,tracker 515 -> 498 on gt 180
V002,1662,reuse,179,180,498,tracker 498 matched gt 179 (last frame 1660) now gt 180
V002,1663,reuse,180,179,498,tracker 498 matched gt 180 (last frame 1662) now gt 179
V002,1666,switch,34,34,403,tracker 404 -> 403 on gt 34
V002,1667,reuse,31,34,403,tracker 403 matched gt 31 (last frame 1660) now gt 34
V002,1670,switch,180,180,506,tracker 498 -> 506 on gt 180
V002,1671,switch,42,42,511,tracker 437 -> 511 on gt 42
V002,1671,switch,61,61,437,tracker 511 -> 437 on gt 61
V002,1672,reuse,61,42,511,tracker 511 matched gt 61 (last frame 1670) now gt 42
V002,1672,reuse,42,61,437,tracker 437 matched gt 42 (last frame 1658) now gt 61
V002,1677,switch,180,180,498,tracker 498 -> 498 on gt 180
V002,1678,switch,88,88,520,tracker 504 -> 520 on gt 88
V002,1686,reuse,179,180,498,tracker 498 matched gt 179 (last frame 1685) now gt 180
V002,1688,reuse,180,179,498,tracker 498 matched gt 180 (last frame 1687) now gt 179
V002,1696,switch,88,88,494,tracker 520 -> 494 on gt 88
V002,1696,switch,111,111,520,tracker 494 -> 520 on gt 111
V002,1697,reuse,111,88,494,tracker 494 matched gt 111 (last frame 1684) now gt 88
V002,1697,reuse,88,111,520,tracker 520 matched gt 88 (last frame 1695) now gt 111
V002,1706,switch,48,48,439,tracker 478 -> 439 on gt 48
V002,1707,reuse,44,48,439,tracker 439 matched gt 44 (last frame 1680) now gt 48
V002,1709,reuse,179,180,498,tracker 498 matched gt 179 (last frame 1708) now gt 180
V002,1713,switch,9,9,540,tracker 428 -> 540 on gt 9
V002,1713,reuse,48,44,439,tracker 439 matched gt 48 (last frame 1712) now gt 44
V002,1732,switch,39,39,431,tracker 458 -> 431 on gt 39
V002,1733,reuse,64,39,431,tracker 431 matched gt 64 (last frame 1731) now gt 39
V002,1735,switch,64,64,458,tracker 431 -> 458 on gt 64
V002,1736,reuse,39,64,458,tracker 458 matched gt 39 (last frame 1710) now gt 64
V002,1746,switch,48,48,550,tracker 439 -> 550 on gt 48
V002,1749,switch,75,75,554,tracker 515 -> 554 on gt 75
V002,1752,switch,45,45,550,tracker 447 -> 550 on gt 45
V002,1753,reuse,48,45,550,tracker 550 matched gt 48 (last frame 1751) now gt 45
V002,1756,reuse,55,120,324,tracker 324 matched gt 55 (last frame 1755) now gt 120
V002,1757,switch,78,78,557,tracker 527 -> 557 on gt 78
V002,1759,switch,48,48,447,tracker 550 -> 447 on gt 48
V002,1760,reuse,78,173,527,tracker 527 matched gt 78 (last frame 1751) now gt 173
V002,1766,reuse,45,48,447,tracker 447 matched gt 45 (last frame 1747) now gt 48
V002,1776,switch,42,42,431,tracker 511 -> 431 on gt 42
V002,1777,switch,39,39,565,tracker 431 -> 565 on gt 39
V002,1777,reuse,39,42,431,tracker 431 matched gt 39 (last frame 1775) now gt 42
V002,1783,switch,80,80,568,tracker 543 -> 568 on gt 80
V002,1799,switch,81,81,546,tracker 549 -> 546 on gt 81
V002,1799,switch,96,96,549,tracker 546 -> 549 on gt 96
V002,1800,reuse,96,81,546,tracker 546 matched gt 96 (last frame 1798) now gt 81
V002,1800,reuse,81,96,549,tracker 549 matched gt 81 (last frame 1793) now gt 96
V002,1802,switch,33,33,573,tracker 395 -> 573 on gt 33
V002,1802,reuse,173,185,527,tracker 527 matched gt 173 (last frame 1801) now gt 185
V002,1803,switch,66,66,556,tracker 386 -> 556 on gt 66
V002,1803,switch,75,75,492,tracker 554 -> 492 on gt 75
V002,1803,switch,86,86,554,tracker 492 -> 554 on gt 86
V002,1804,reuse,86,75,492,tracker 492 matched gt 86 (last frame 1796) now gt 75
V002,1804,reuse,75,86,554,tracker 554 matched gt 75 (last frame 1802) now gt 86
V002,1809,switch,180,180,480,tracker 498 -> 480 on gt 180
V002,1810,reuse,72,180,480,tracker 480 matched gt 72 (last frame 1808) now gt 180
V002,1811,switch,70,70,579,tracker 379 -> 579 on gt 70
V002,1814,switch,35,35,581,tracker 419 -> 581 on gt 35
V002,1814,switch,173,173,510,tracker 527 -> 510 on gt 173
V002,1815,reuse,49,173,510,tracker 510 matched gt 49 (last frame 1812) now gt 173
V002,1821,switch,179,179,480,tracker 498 -> 480 on gt 179
V002,1822,switch,53,53,531,tracker 530 -> 531 on gt 53
V002,1822,switch,74,74,530,tracker 531 -> 530 on gt 74
V002,1823,reuse,74,53,531,tracker 531 matched gt 74 (last frame 1821) now gt 53
V002,1823,reuse,53,74,530,tracker 530 matched gt 53 (last frame 1821) now gt 74
V002,1825,switch,180,180,586,tracker 480 -> 586 on gt 180
V002,1826,switch,33,33,587,tracker 573 -> 587 on gt 33
V002,1826,switch,49,49,486,tracker 510 -> 486 on gt 49
V002,1826,switch,76,76,480,tracker 486 -> 480 on gt 76
V002,1827,reuse,76,49,486,tracker 486 matched gt 76 (last frame 1825) now gt 49
V002,1827,reuse,180,76,480,tracker 480 matched gt 180 (last frame 1817) now gt 76
V002,1828,switch,42,42,424,tracker 431 -> 424 on gt 42
V002,1829,reuse,56,42,424,tracker 424 matched gt 56 (last frame 1821) now gt 42
V002,1830,switch,72,72,586,tracker 480 -> 586 on gt 72
V002,1831,switch,56,56,556,tracker 424 -> 556 on gt 56
V002,1831,reuse,180,72,586,tracker 586 matched gt 180 (last frame 1829) now gt 72
V002,1832,switch,50,50,586,tracker 516 -> 586 on gt 50
V002,1832,switch,72,72,516,tracker 586 -> 516 on gt 72
V002,1832,switch,180,180,592,tracker 586 -> 592 on gt 180
V002,1832,reuse,66,56,556,tracker 556 matched gt 66 (last frame 1830) now gt 56
V002,1833,reuse,72,50,586,tracker 586 matched gt 72 (last frame 1831) now gt 50
V002,1833,reuse,50,72,516,tracker 516 matched gt 50 (last frame 1831) now gt 72
V002,1834,switch,66,66,593,tracker 556 -> 593 on gt 66
V002,1835,switch,81,81,568,tracker 546 -> 568 on gt 81
V002,1836,reuse,80,81,568,tracker 568 matched gt 80 (last frame 1812) now gt 81
V002,1839,reuse,31,100,513,tracker 513 matched gt 31 (last frame 1817) now gt 100
V002,1841,switch,97,97,589,tracker 576 -> 589 on gt 97
V002,1842,switch,80,80,546,tracker 568 -> 546 on gt 80
V002,1843,switch,118,118,571,tracker 541 -> 571 on gt 118
V002,1843,reuse,81,80,546,tracker 546 matched gt 81 (last frame 1834) now gt 80
V002,1844,switch,113,113,510,tracker 563 -> 510 on gt 113
V002,1845,switch,42,42,419,tracker 424 -> 419 on gt 42
V002,1845,switch,56,56,595,tracker 556 -> 595 on gt 56
V002,1845,switch,70,70,424,tracker 579 -> 424 on gt 70
V002,1845,switch,173,173,563,tracker 510 -> 563 on gt 173
V002,1845,reuse,173,113,510,tracker 510 matched gt 173 (last frame 1843) now gt 113
V002,1846,reuse,35,42,419,tracker 419 matched gt 35 (last frame 1805) now gt 42
V002,1846,reuse,42,70,424,tracker 424 matched gt 42 (last frame 1844) now gt 70
V002,1846,reuse,80,122,546,tracker 546 matched gt 80 (last frame 1844) now gt 122
V002,1847,switch,80,80,395,tracker 546 -> 395 on gt 80
V002,1848,switch,48,48,597,tracker 447 -> 597 on gt 48
V002,1848,reuse,33,80,395,tracker 395 matched gt 33 (last frame 1783) now gt 80
V002,1852,switch,176,176,598,tracker 179 -> 598 on gt 176
V002,1853,switch,118,118,179,tracker 571 -> 179 on gt 118
V002,1854,reuse,176,118,179,tracker 179 matched gt 176 (last frame 1850) now gt 118
V002,1856,switch,180,180,531,tracker 586 -> 531 on gt 180
V002,1857,switch,53,53,592,tracker 531 -> 592 on gt 53
V002,1860,switch,81,81,584,tracker 568 -> 584 on gt 81
V002,1861,switch,97,97,405,tracker 589 -> 405 on gt 97
V002,1861,reuse,85,81,584,tracker 584 matched gt 85 (last frame 1851) now gt 81
V002,1862,switch,18,18,589,tracker 405 -> 589 on gt 18
V002,1862,reuse,18,97,405,tracker 405 matched gt 18 (last frame 1860) now gt 97
V002,1863,reuse,97,18,589,tracker 589 matched gt 97 (last frame 1843) now gt 18
V002,1865,switch,179,179,531,tracker 498 -> 531 on gt 179
V002,1866,switch,75,75,520,tracker 492 -> 520 on gt 75
V002,1866,switch,111,111,492,tracker 520 -> 492 on gt 111
V002,1866,reuse,53,179,531,tracker 531 matched gt 53 (last frame 1855) now gt 179
V002,1867,reuse,111,75,520,tracker 520 matched gt 111 (last frame 1865) now gt 75
V002,1867,reuse,75,111,492,tracker 492 matched gt 75 (last frame 1862) now gt 111
V002,1871,reuse,113,173,563,tracker 563 matched gt 113 (last frame 1843) now gt 173
V002,1874,reuse,81,85,584,tracker 584 matched gt 81 (last frame 1870) now gt 85
V002,1879,switch,120,120,598,tracker 324 -> 598 on gt 120
V002,1879,switch,176,176,365,tracker 598 -> 365 on gt 176
V002,1880,reuse,176,120,598,tracker 598 matched gt 176 (last frame 1878) now gt 120
V002,1881,switch,180,180,545,tracker 586 -> 545 on gt 180
V002,1883,switch,176,176,609,tracker 598 -> 609 on gt 176
V002,1886,switch,52,52,531,tracker 545 -> 531 on gt 52
V002,1887,reuse,179,52,531,tracker 531 matched gt 179 (last frame 1885) now gt 52
V002,1887,reuse,19,83,407,tracker 407 matched gt 19 (last frame 1885) now gt 83
V002,1887,reuse,85,110,584,tracker 584 matched gt 85 (last frame 1874) now gt 110
V002,1889,reuse,83,19,407,tracker 407 matched gt 83 (last frame 1888) now gt 19
V002,1890,switch,179,179,545,tracker 531 -> 545 on gt 179
V002,1891,switch,81,81,395,tracker 584 -> 395 on gt 81
V002,1892,reuse,80,81,395,tracker 395 matched gt 80 (last frame 1885) now gt 81
V002,1897,reuse,81,125,568,tracker 568 matched gt 81 (last frame 1857) now gt 125
V002,1900,reuse,19,83,407,tracker 407 matched gt 19 (last frame 1899) now gt 83
V002,1902,switch,19,19,453,tracker 407 -> 453 on gt 19
V002,1903,reuse,105,19,453,tracker 453 matched gt 105 (last frame 1901) now gt 19
V002,1905,reuse,18,101,589,tracker 589 matched gt 18 (last frame 1897) now gt 101
V002,1907,switch,18,18,621,tracker 589 -> 621 on gt 18
V002,1907,switch,105,105,622,tracker 453 -> 622 on gt 105
V002,1908,reuse,83,189,407,tracker 407 matched gt 83 (last frame 1907) now gt 189
V002,1912,reuse,189,83,407,tracker 407 matched gt 189 (last frame 1911) now gt 83
V002,1918,switch,180,180,628,tracker 586 -> 628 on gt 180
V002,1921,switch,19,19,599,tracker 453 -> 599 on gt 19
V002,1921,switch,174,174,453,tracker 599 -> 453 on gt 174
V002,1922,switch,80,80,631,tracker 395 -> 631 on gt 80
V002,1922,reuse,174,19,599,tracker 599 matched gt 174 (last frame 1919) now gt 19
V002,1922,reuse,19,174,453,tracker 453 matched gt 19 (last frame 1920) now gt 174
V002,1924,switch,189,189,632,tracker 407 -> 632 on gt 189
V002,1930,switch,116,116,568,tracker 610 -> 568 on gt 116
V002,1930,switch,125,125,610,tracker 568 -> 610 on gt 125
V002,1931,reuse,125,116,568,tracker 568 matched gt 125 (last frame 1928) now gt 116
V002,1931,reuse,116,125,610,tracker 610 matched gt 116 (last frame 1929) now gt 125
V002,1932,switch,76,76,545,tracker 480 -> 545 on gt 76
V002,1932,switch,77,77,557,tracker 521 -> 557 on gt 77
V002,1934,switch,76,76,480,tracker 480 -> 480 on gt 76
V002,1934,reuse,78,77,557,tracker 557 matched gt 78 (last frame 1930) now gt 77
V002,1936,switch,77,77,521,tracker 557 -> 521 on gt 77
V002,1936,switch,158,158,407,tracker 623 -> 407 on gt 158
V002,1936,reuse,158,109,623,tracker 623 matched gt 158 (last frame 1935) now gt 109
V002,1937,switch,72,72,557,tracker 516 -> 557 on gt 72
V002,1937,reuse,83,158,407,tracker 407 matched gt 83 (last frame 1914) now gt 158
V002,1937,reuse,114,121,630,tracker 630 matched gt 114 (last frame 1933) now gt 121
V002,1938,switch,77,77,516,tracker 521 -> 516 on gt 77
V002,1938,switch,78,78,521,tracker 557 -> 521 on gt 78
V002,1938,reuse,77,72,557,tracker 557 matched gt 77 (last frame 1934) now gt 72
V002,1939,switch,83,83,638,tracker 407 -> 638 on gt 83
V002,1939,reuse,72,77,516,tracker 516 matched gt 72 (last frame 1936) now gt 77
V002,1939,reuse,77,78,521,tracker 521 matched gt 77 (last frame 1937) now gt 78
V002,1940,switch,56,56,597,tracker 595 -> 597 on gt 56
V002,1940,switch,101,101,639,tracker 589 -> 639 on gt 101
V002,1940,switch,114,114,589,tracker 630 -> 589 on gt 114
V002,1941,reuse,48,56,597,tracker 597 matched gt 48 (last frame 1939) now gt 56
V002,1941,reuse,101,114,589,tracker 589 matched gt 101 (last frame 1939) now gt 114
V002,1945,switch,78,78,516,tracker 521 -> 516 on gt 78
V002,1955,switch,89,89,648,tracker 634 -> 648 on gt 89
V002,1959,reuse,42,95,419,tracker 419 matched gt 42 (last frame 1954) now gt 95
V002,1960,reuse,77,78,516,tracker 516 matched gt 77 (last frame 1940) now gt 78
V002,1961,switch,85,85,645,tracker 584 -> 645 on gt 85
V002,1964,switch,77,77,647,tracker 516 -> 647 on gt 77
V002,1965,switch,98,98,647,tracker 564 -> 647 on gt 98
V002,1965,switch,109,109,568,tracker 623 -> 568 on gt 109
V002,1966,reuse,116,109,568,tracker 568 matched gt 116 (last frame 1964) now gt 109
V002,1973,switch,78,78,536,tracker 516 -> 536 on gt 78
V002,1975,switch,85,85,516,tracker 584 -> 516 on gt 85
V002,1981,switch,77,77,501,tracker 516 -> 501 on gt 77
V002,1981,switch,100,100,520,tracker 513 -> 520 on gt 100
V002,1982,reuse,79,77,501,tracker 501 matched gt 79 (last frame 1980) now gt 77
V002,1982,reuse,75,100,520,tracker 520 matched gt 75 (last frame 1971) now gt 100
V002,1986,reuse,54,119,616,tracker 616 matched gt 54 (last frame 1971) now gt 119
V002,1987,switch,78,78,631,tracker 516 -> 631 on gt 78
V002,1987,switch,79,79,536,tracker 501 -> 536 on gt 79
V002,1988,switch,50,50,470,tracker 586 -> 470 on gt 50
V002,1988,reuse,80,78,631,tracker 631 matched gt 80 (last frame 1986) now gt 78
V002,1988,reuse,94,79,536,tracker 536 matched gt 94 (last frame 1956) now gt 79
V002,1989,switch,94,94,628,tracker 536 -> 628 on gt 94
V002,1989,reuse,187,50,470,tracker 470 matched gt 187 (last frame 1987) now gt 50
V002,1990,reuse,180,94,628,tracker 628 matched gt 180 (last frame 1977) now gt 94
V002,1991,switch,187,187,462,tracker 470 -> 462 on gt 187
V002,1992,reuse,107,187,462,tracker 462 matched gt 107 (last frame 1989) now gt 187
V002,1995,switch,107,107,592,tracker 462 -> 592 on gt 107
V002,1996,switch,83,83,645,tracker 638 -> 645 on gt 83
V002,1996,switch,85,85,638,tracker 584 -> 638 on gt 85
V002,1996,reuse,53,107,592,tracker 592 matched gt 53 (last frame 1994) now gt 107
V002,1997,switch,53,53,661,tracker 592 -> 661 on gt 53
V002,1997,switch,173,173,641,tracker 563 -> 641 on gt 173
V002,1997,reuse,83,85,638,tracker 638 matched gt 83 (last frame 1995) now gt 85
V002,1998,switch,80,80,657,tracker 631 -> 657 on gt 80
V002,1998,switch,116,116,662,tracker 568 -> 662 on gt 116
V002,2000,switch,74,74,520,tracker 530 -> 520 on gt 74
V002,2000,switch,100,100,664,tracker 520 -> 664 on gt 100
V002,2001,switch,114,114,646,tracker 589 -> 646 on gt 114
V002,2001,reuse,100,74,520,tracker 520 matched gt 100 (last frame 1999) now gt 74
V002,2003,switch,114,114,589,tracker 646 -> 589 on gt 114
V002,2003,switch,116,116,630,tracker 568 -> 630 on gt 116
V002,2004,switch,187,187,592,tracker 462 -> 592 on gt 187
V002,2005,reuse,107,187,592,tracker 592 matched gt 107 (last frame 2002) now gt 187
V002,2006,switch,80,80,554,tracker 657 -> 554 on gt 80
V002,2007,switch,94,94,669,tracker 628 -> 669 on gt 94
V002,2007,switch,109,109,662,tracker 568 -> 662 on gt 109
V002,2007,switch,116,116,568,tracker 568 -> 568 on gt 116
V002,2007,reuse,86,80,554,tracker 554 matched gt 86 (last frame 2005) now gt 80
V002,2008,reuse,109,116,568,tracker 568 matched gt 109 (last frame 2006) now gt 116
V002,2010,switch,86,86,628,tracker 554 -> 628 on gt 86
V002,2011,reuse,94,86,628,tracker 628 matched gt 94 (last frame 2006) now gt 86
V002,2012,switch,100,100,672,tracker 664 -> 672 on gt 100
V002,2012,switch,107,107,664,tracker 592 -> 664 on gt 107
V002,2013,switch,189,189,638,tracker 632 -> 638 on gt 189
V002,2013,reuse,100,107,664,tracker 664 matched gt 100 (last frame 2011) now gt 107
V002,2014,switch,121,121,646,tracker 630 -> 646 on gt 121
V002,2014,reuse,85,189,638,tracker 638 matched gt 85 (last frame 2002) now gt 189
V002,2017,switch,121,121,610,tracker 630 -> 610 on gt 121
V002,2017,switch,125,125,646,tracker 610 -> 646 on gt 125
V002,2018,reuse,125,121,610,tracker 610 matched gt 125 (last frame 2016) now gt 121
V002,2018,reuse,114,125,646,tracker 646 matched gt 114 (last frame 2002) now gt 125
V002,2022,switch,75,75,673,tracker 520 -> 673 on gt 75
V002,2022,switch,179,179,563,tracker 531 -> 563 on gt 179
V002,2023,reuse,173,179,563,tracker 563 matched gt 173 (last frame 1996) now gt 179
V002,2027,switch,180,180,670,tracker 628 -> 670 on gt 180
V002,2029,reuse,189,124,632,tracker 632 matched gt 189 (last frame 2012) now gt 124
V002,2036,reuse,189,85,638,tracker 638 matched gt 189 (last frame 2035) now gt 85
V002,2050,switch,121,121,546,tracker 610 -> 546 on gt 121
V002,2050,switch,122,122,610,tracker 546 -> 610 on gt 122
V002,2051,reuse,122,121,546,tracker 546 matched gt 122 (last frame 2049) now gt 121
V002,2051,reuse,121,122,610,tracker 610 matched gt 121 (last frame 2037) now gt 122
V002,2054,switch,85,85,686,tracker 638 -> 686 on gt 85
V002,2054,reuse,85,189,638,tracker 638 matched gt 85 (last frame 2053) now gt 189
V002,2063,switch,79,79,641,tracker 536 -> 641 on gt 79
V002,2063,switch,119,119,440,tracker 616 -> 440 on gt 119
V002,2064,reuse,173,79,641,tracker 641 matched gt 173 (last frame 1999) now gt 79
V002,2064,reuse,177,119,440,tracker 440 matched gt 177 (last frame 2050) now gt 119
V002,2068,switch,172,172,693,tracker 668 -> 693 on gt 172
V002,2070,switch,180,180,695,tracker 628 -> 695 on gt 180
V002,2073,switch,79,79,664,tracker 641 -> 664 on gt 79
V002,2073,switch,97,97,453,tracker 405 -> 453 on gt 97
V002,2073,switch,107,107,641,tracker 664 -> 641 on gt 107
V002,2073,switch,174,174,405,tracker 453 -> 405 on gt 174
V002,2073,switch,177,177,365,tracker 440 -> 365 on gt 177
V002,2073,switch,178,178,440,tracker 365 -> 440 on gt 178
V002,2074,reuse,107,79,664,tracker 664 matched gt 107 (last frame 2072) now gt 79
V002,2074,reuse,174,97,453,tracker 453 matched gt 174 (last frame 2072) now gt 97
V002,2074,reuse,79,107,641,tracker 641 matched gt 79 (last frame 2071) now gt 107
V002,2074,reuse,97,174,405,tracker 405 matched gt 97 (last frame 2072) now gt 174
V002,2074,reuse,178,177,365,tracker 365 matched gt 178 (last frame 2072) now gt 177
V002,2074,reuse,119,178,440,tracker 440 matched gt 119 (last frame 2070) now gt 178
V002,2080,switch,119,119,609,tracker 440 -> 609 on gt 119
V002,2081,reuse,176,119,609,tracker 609 matched gt 176 (last frame 2079) now gt 119
V002,2082,switch,176,176,701,tracker 609 -> 701 on gt 176
V002,2084,switch,159,159,704,tracker 685 -> 704 on gt 159
V002,2084,switch,160,160,702,tracker 700 -> 702 on gt 160
V002,2085,switch,83,83,705,tracker 645 -> 705 on gt 83
V002,2086,switch,18,18,700,tracker 621 -> 700 on gt 18
V002,2086,switch,79,79,592,tracker 664 -> 592 on gt 79
V002,2087,switch,18,18,621,tracker 621 -> 621 on gt 18
V002,2087,switch,180,180,707,tracker 628 -> 707 on gt 180
V002,2087,reuse,187,79,592,tracker 592 matched gt 187 (last frame 2085) now gt 79
V002,2090,switch,179,179,709,tracker 563 -> 709 on gt 179
V002,2092,switch,187,187,664,tracker 592 -> 664 on gt 187
V002,2093,reuse,79,187,664,tracker 664 matched gt 79 (last frame 2079) now gt 187
V002,2098,switch,176,176,365,tracker 701 -> 365 on gt 176
V002,2098,switch,177,177,701,tracker 365 -> 701 on gt 177
V002,2099,switch,127,127,715,tracker 711 -> 715 on gt 127
V002,2099,reuse,177,176,365,tracker 365 matched gt 177 (last frame 2082) now gt 176
V002,2099,reuse,176,177,701,tracker 701 matched gt 176 (last frame 2097) now gt 177
V002,2101,switch,18,18,711,tracker 621 -> 711 on gt 18
