seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V009,558,reuse,60,62,591,0,557,1,0.79330483,8.80000000,5.95000000,10.62273505,0.79330483,0.64561797,,,1.10489725,
V009,559,reuse,52,60,582,0,558,1,0.54846920,21.15000000,-14.20000000,25.47474239,0.54846920,0.79695706,,,0.76321550,
V009,561,switch,52,52,585,582,559,2,0.41148826,42.10000000,9.35000000,43.12577536,,0.85771969,0.13090682,81.90579955,1.42337491,no_prev
V009,562,reuse,55,52,585,0,561,1,0.85771969,5.70000000,1.80000000,5.97745765,0.85771969,0.85561190,,,1.14233986,
V009,586,reuse,59,129,589,0,574,12,0.52699342,-9.35000000,11.25000000,14.62822614,,0.90995420,,,1.89755690,no_prev
V009,589,switch,53,53,585,583,583,6,0.48782059,34.80000000,6.45000000,35.39268992,,0.87480287,,,0.75723045,no_prev|no_old
V009,590,reuse,52,53,585,0,589,1,0.87480287,-6.40000000,-1.45000000,6.56220237,0.87480287,0.77164291,,,0.95828806,
V009,593,switch,54,54,583,579,588,5,0.40090035,-34.85000000,-8.60000000,35.89543843,,0.80723333,,,0.70650541,no_prev|no_old
V009,594,reuse,53,54,583,0,593,1,0.80723333,-7.95000000,-3.25000000,8.58865531,0.80723333,0.70866362,,,0.95598519,
V009,602,switch,54,54,579,583,592,10,0.00000000,-91.05000000,5.75000000,91.23138166,,0.87653836,,,0.90793719,no_prev|no_old
V009,605,reuse,53,67,585,0,604,1,0.88966320,-4.70000000,-1.20000000,4.85077313,0.88966320,0.92454956,,,1.04055366,
V009,617,reuse,54,109,583,0,616,1,0.91842259,1.00000000,-4.40000000,4.51220567,0.91842259,0.86595416,,,0.97468167,
V009,630,reuse,54,68,579,0,616,14,0.10538151,-55.20000000,-8.55000000,55.85823574,,0.86616014,,,0.19875321,no_prev
V009,689,reuse,75,74,601,0,683,6,0.17504880,-5.65000000,2.25000000,6.08152941,,0.83690866,,,5.71269270,no_prev
V009,694,reuse,74,75,601,0,693,1,0.56706877,9.55000000,-3.75000000,10.25987329,0.56706877,0.85660586,,,0.59085357,
V009,710,reuse,75,82,601,0,705,5,0.27246557,35.50000000,-7.60000000,36.30440745,,0.91257470,,,1.46039201,no_prev
V009,710,reuse,77,154,603,0,709,1,0.62693038,17.25000000,8.40000000,19.18651870,0.62693038,,,,1.23304093,no_next
V009,733,switch,136,136,614,613,731,2,0.61198137,3.80000000,4.10000000,5.59016994,,0.83862936,,,1.09606386,no_prev|no_old
V009,734,reuse,131,86,610,0,732,2,0.16081225,10.15000000,12.00000000,15.71694945,,0.77838589,,,6.21843164,no_prev
V009,753,reuse,89,98,620,0,752,1,0.28601786,18.50000000,2.40000000,18.65502613,0.28601786,0.34621096,,,0.83754166,
V009,754,switch,83,83,595,611,741,13,0.70170129,7.25000000,-1.25000000,7.35696948,,0.82649991,,,0.93508164,no_prev|no_old
V009,755,switch,89,89,621,620,,,,,,,,0.74170882,0.17978328,25.71308033,,no_last_seen|no_prev
V009,755,reuse,66,83,595,0,754,1,0.82649991,3.30000000,-2.55000000,4.17043163,0.82649991,0.74859190,,,0.92368354,
V009,759,reuse,136,96,614,0,758,1,0.93508719,0.30000000,1.75000000,1.77552809,0.93508719,0.90822918,,,0.97067132,
V009,761,switch,84,84,620,619,755,6,0.00000000,36.75000000,-0.35000000,36.75166663,,0.83071628,,,0.74801566,no_prev|no_old
V009,762,switch,96,96,619,614,755,7,0.13324688,20.85000000,-6.25000000,21.76660286,,0.67982392,,,0.93656510,no_prev|no_old
V009,762,switch,98,98,621,620,757,5,0.02969341,40.35000000,-4.45000000,40.59464250,,0.82085148,0.27942447,17.40351976,0.95973907,no_prev
V009,762,reuse,98,84,620,0,761,1,0.83071628,1.70000000,-2.55000000,3.06471858,0.83071628,0.65876296,,,0.97668836,
V009,763,reuse,84,96,619,0,762,1,0.67982392,-3.15000000,-6.45000000,7.17809167,0.67982392,0.89383285,,,1.02781228,
V009,763,reuse,89,98,621,0,762,1,0.82085148,1.20000000,-6.65000000,6.75740335,0.82085148,0.85690856,,,0.96331780,
V009,764,switch,89,89,624,621,,,,,,,,0.81652551,0.14451097,31.01455304,,no_last_seen|no_prev
V009,765,reuse,141,91,622,0,764,1,0.86629836,2.20000000,3.00000000,3.72021505,0.86629836,0.94883228,,,1.08128815,
V009,767,switch,96,96,620,619,763,4,0.39228111,11.50000000,5.55000000,12.76920123,,0.77194925,,,1.14430508,no_prev|no_old
V009,768,reuse,84,96,620,0,767,1,0.77194925,-3.05000000,2.55000000,3.97555028,0.77194925,0.76842030,,,1.03123511,
V009,780,switch,141,141,630,622,,,,,,,,0.78423867,0.00098151,42.09777310,,no_last_seen|no_prev
V009,785,switch,84,84,632,620,,,,,,,,0.59995964,,,,no_last_seen|no_prev|no_old
V009,785,switch,96,96,633,620,,,,,,,,0.63593757,,,,no_last_seen|no_prev|no_old
V009,790,switch,98,98,624,621,786,4,0.47937500,14.35000000,4.05000000,14.91056672,,0.90810735,,,0.96931873,no_prev|no_old
V009,791,reuse,89,98,624,0,790,1,0.90810735,1.20000000,2.45000000,2.72809457,0.90810735,,,,1.00300970,no_next
V009,793,reuse,96,99,619,0,766,27,0.03139165,30.05000000,17.45000000,34.74917265,,,,,1.46703065,no_prev|no_next
V009,794,switch,99,99,620,619,772,22,0.00000000,38.35000000,8.05000000,39.18577548,,0.62455988,,,1.09739690,no_prev|no_old
V009,795,reuse,96,99,620,0,794,1,0.62455988,-7.90000000,1.35000000,8.01451808,0.62455988,0.70243265,,,1.01297405,
V009,797,switch,99,99,624,620,791,6,0.30971951,19.45000000,-9.30000000,21.55904682,,0.93916791,,,0.78255304,no_prev|no_old
V009,798,switch,98,98,638,624,,,,,,,,0.94670756,0.00000000,46.35043150,,no_last_seen|no_prev
V009,798,reuse,98,99,624,0,797,1,0.93916791,-1.00000000,0.45000000,1.09658561,0.93916791,,,,1.02653581,no_next
V009,799,switch,99,99,621,624,789,10,0.79788734,3.70000000,-2.95000000,4.73207143,,0.69625449,,,0.98605550,no_prev|no_old
V009,800,switch,97,97,619,630,793,7,0.52505771,10.30000000,-2.15000000,10.52200076,,0.91820253,,,1.16000529,no_prev|no_old
V009,800,reuse,98,99,621,0,799,1,0.69625449,-6.50000000,-3.15000000,7.22305337,0.69625449,0.73130173,,,1.02025692,
V009,801,reuse,99,97,619,0,800,1,0.91820253,-0.90000000,2.05000000,2.23886132,0.91820253,0.93455387,,,1.03825351,
V009,804,switch,97,97,630,619,799,5,0.65672151,-5.95000000,6.55000000,8.84901124,,,,,1.16252929,no_prev|no_next|no_old
V009,805,switch,97,97,619,619,803,2,0.73122602,5.50000000,1.40000000,5.67538545,,0.78644850,1.00000000,0.00000000,1.09114986,no_prev
V009,806,reuse,87,102,616,0,775,31,0.00000000,-45.50000000,19.20000000,49.38511922,,0.77244056,,,0.33739508,no_prev
V009,807,switch,71,71,595,598,806,1,0.87457449,4.55000000,4.20000000,6.19213210,0.87457449,,0.68911121,14.82573776,1.04748392,no_next
V009,809,switch,98,98,621,638,808,1,0.77922521,5.80000000,1.50000000,5.99082632,0.77922521,0.75503083,0.24074096,29.45814828,0.99922782,
V009,809,switch,101,101,638,640,805,4,0.75250551,-2.25000000,-2.80000000,3.59200501,,0.82749806,,,1.32889393,no_prev|no_old
V009,809,reuse,83,71,595,0,807,2,0.93802698,-0.15000000,-5.85000000,5.85192276,,0.78114429,,,1.03120051,no_prev
V009,810,switch,71,71,598,595,809,1,0.91464245,-1.45000000,0.55000000,1.55080624,0.91464245,0.85336234,0.63071497,16.73857820,0.91464245,
V009,810,reuse,99,98,621,0,809,1,0.75503083,6.20000000,2.55000000,6.70391677,0.75503083,0.81904039,,,0.99301113,
V009,810,reuse,98,101,638,0,809,1,0.82749806,4.20000000,1.80000000,4.56946386,0.82749806,0.85558548,,,1.03539823,
V009,813,reuse,71,103,595,0,812,1,0.74921393,4.30000000,-0.25000000,4.30726131,0.74921393,0.79162761,,,0.87541966,
V009,816,switch,99,99,640,621,808,8,0.89461984,-0.90000000,5.50000000,5.57314992,,0.77919694,0.00000000,58.85033985,0.94121851,no_prev
V009,817,reuse,101,99,640,0,816,1,0.77919694,-5.70000000,-2.00000000,6.04069532,0.77919694,0.61520725,,,1.03775084,
V009,824,switch,110,110,624,635,798,26,0.00000000,67.45000000,1.60000000,67.46897435,,0.89212836,,,1.24750403,no_prev|no_old
V009,825,reuse,99,110,624,0,824,1,0.89212836,-1.95000000,-0.45000000,2.00124961,0.89212836,0.81838539,,,1.01512108,
V009,832,reuse,103,106,595,0,827,5,0.38644020,15.05000000,-4.90000000,15.82758668,,0.97432609,,,1.11465192,no_prev
V009,834,switch,110,110,630,624,804,30,0.17119342,-30.65000000,-17.65000000,35.36870085,,0.80412145,,,1.79483561,no_prev|no_old
V009,835,reuse,97,110,630,0,834,1,0.80412145,-3.75000000,-4.30000000,5.70547982,0.80412145,0.94761988,,,1.17711640,
V010,281,switch,2,2,651,653,280,1,0.89926257,-2.15000000,8.10000000,8.38048328,0.89926257,0.81848262,0.31572192,48.20259329,1.01275476,
V010,281,switch,7,7,653,651,274,7,0.55971567,16.25000000,5.15000000,17.04655390,,0.90471492,0.31572192,48.20259329,1.78662142,no_prev
V010,282,reuse,7,2,651,0,281,1,0.81848262,7.50000000,6.10000000,9.66747123,0.81848262,0.80748917,,,0.96750731,
V010,282,reuse,2,7,653,0,281,1,0.90471492,-4.45000000,1.00000000,4.56097577,0.90471492,0.85512213,,,0.93171516,
V010,294,switch,1,1,651,652,293,1,0.88687497,6.45000000,-2.60000000,6.95431521,0.88687497,0.89334355,0.53420536,27.35991594,0.97515395,
V010,294,reuse,1,11,652,0,293,1,0.93251630,4.20000000,2.05000000,4.67359605,0.93251630,0.93976579,,,1.00118184,
V010,295,reuse,2,1,651,0,294,1,0.89334355,6.30000000,-1.60000000,6.50000000,0.89334355,0.87419368,,,0.98998948,
V010,296,switch,2,2,656,651,,,,,,,,0.94226568,0.30755669,57.54411351,,no_last_seen|no_prev
V010,317,switch,29,29,653,643,316,1,0.98708820,-0.55000000,0.25000000,0.60415230,0.98708820,0.97424901,,,1.00626594,no_old
V010,318,switch,7,7,643,653,304,14,0.14261810,75.65000000,0.35000000,75.65080965,,0.96122045,0.24633860,59.36855228,0.80263356,no_prev
V010,318,reuse,7,29,653,0,317,1,0.97424901,1.50000000,1.10000000,1.86010752,0.97424901,0.93046376,,,0.99676611,
V010,319,reuse,29,7,643,0,318,1,0.96122045,1.65000000,-0.55000000,1.73925271,0.96122045,0.91415484,,,1.00095936,
V010,360,switch,11,11,653,652,331,29,0.35727225,-55.90000000,8.30000000,56.51283040,,0.97404783,,,0.85441524,no_prev|no_old
V010,361,reuse,29,11,653,0,360,1,0.97404783,1.00000000,1.50000000,1.80277564,0.97404783,0.93287359,,,1.01061149,
V010,366,switch,29,29,660,653,,,,,,,,,0.00000000,175.55011393,,no_last_seen|no_prev|no_next
V010,401,switch,29,29,651,653,400,1,0.87333005,7.30000000,0.10000000,7.30068490,0.87333005,0.83567362,,,0.98843336,no_old
V010,402,reuse,1,29,651,0,401,1,0.83567362,9.70000000,0.55000000,9.71558027,0.83567362,0.90650006,,,0.99695858,
V010,419,switch,1,1,643,651,401,18,0.73650947,-11.75000000,-1.60000000,11.85843582,,0.97813813,0.18478799,63.28984911,1.03771173,no_prev
V010,420,reuse,7,1,643,0,419,1,0.97813813,0.45000000,0.90000000,1.00623059,0.97813813,0.96010877,,,1.01741793,
V010,440,reuse,10,14,649,0,439,1,0.91365576,-1.75000000,-3.30000000,3.73530454,0.91365576,0.91247992,,,1.09450413,
V010,446,switch,12,12,651,650,440,6,0.66970450,12.45000000,-4.65000000,13.29003386,,0.92983382,,,1.34796117,no_prev|no_old
V010,447,reuse,29,12,651,0,446,1,0.92983382,3.30000000,-0.05000000,3.30037877,0.92983382,0.92975436,,,1.00938826,
V010,448,reuse,12,15,650,0,445,3,0.77324335,9.45000000,-4.75000000,10.57662517,,0.98075441,,,1.08047780,no_prev
V010,454,switch,12,12,650,651,453,1,0.82092538,7.15000000,1.85000000,7.38545869,0.82092538,0.90014922,0.38554984,35.85125521,1.05217236,
V010,454,switch,15,15,651,650,453,1,0.87844998,-6.00000000,0.40000000,6.01331855,0.87844998,0.92228753,0.38554984,35.85125521,1.05841056,
V010,455,reuse,15,12,650,0,454,1,0.90014922,3.65000000,2.25000000,4.28777331,0.90014922,0.90568876,,,1.03228936,
V010,455,reuse,12,15,651,0,454,1,0.92228753,-4.05000000,1.05000000,4.18389770,0.92228753,0.90474066,,,1.01620976,
V010,460,switch,11,11,645,653,459,1,0.65623089,-14.30000000,-4.25000000,14.91819359,0.65623089,0.80529017,,,1.07886754,no_old
V010,461,reuse,13,11,645,0,460,1,0.80529017,-5.90000000,0.95000000,5.97599364,0.80529017,,,,1.13656758,no_next
V010,464,switch,13,13,664,645,,,,,,,,0.78562798,,,,no_last_seen|no_prev|no_old
V010,465,switch,11,11,653,645,455,10,0.53782984,24.15000000,-5.10000000,24.68263560,,0.90755469,,,0.97783169,no_prev|no_old
V010,491,switch,13,13,643,664,490,1,0.94189644,2.20000000,-0.10000000,2.20227155,0.94189644,0.97814271,,,0.99937665,no_old
V010,492,reuse,1,13,643,0,491,1,0.97814271,0.80000000,-0.00000000,0.80000000,0.97814271,0.94768363,,,0.99836532,
V010,498,switch,14,14,662,649,497,1,0.82751714,-8.90000000,0.00000000,8.90000000,0.82751714,0.81188562,0.37919180,32.35061823,0.98230680,
V010,498,switch,17,17,649,662,493,5,0.52452088,-21.55000000,-0.20000000,21.55092805,,0.88496043,0.37919180,32.35061823,0.73583165,no_prev
V010,499,reuse,17,14,662,0,498,1,0.81188562,-9.65000000,0.25000000,9.65323780,0.81188562,0.79857182,,,0.98273189,
V010,499,reuse,14,17,649,0,498,1,0.88496043,2.85000000,3.00000000,4.13793427,0.88496043,0.78616873,,,1.10306616,
V010,502,switch,15,15,649,651,501,1,0.95887270,-0.95000000,-0.25000000,0.98234414,0.95887270,0.84159359,,,1.03442336,no_old
V010,503,reuse,17,15,649,0,502,1,0.84159359,-8.15000000,0.10000000,8.15061347,0.84159359,0.85531087,,,0.99764937,
V010,504,switch,17,17,651,649,499,5,0.77864770,-8.10000000,-0.65000000,8.12603840,,0.82684299,0.25866980,50.00762442,0.84851881,no_prev
V010,505,reuse,15,17,651,0,504,1,0.82684299,6.90000000,3.10000000,7.56439026,0.82684299,0.78906291,,,0.95862241,
V010,512,reuse,13,24,643,0,511,1,0.80643275,2.80000000,-0.25000000,2.81113856,0.80643275,0.90565269,,,1.24002901,
V011,281,switch,2,2,676,678,280,1,0.89926257,-2.15000000,8.10000000,8.38048328,0.89926257,0.81848262,0.31572192,48.20259329,1.01275476,
V011,281,switch,7,7,678,676,274,7,0.55971567,16.25000000,5.15000000,17.04655390,,0.90471492,0.31572192,48.20259329,1.78662142,no_prev
V011,282,reuse,7,2,676,0,281,1,0.81848262,7.50000000,6.10000000,9.66747123,0.81848262,0.80748917,,,0.96750731,
V011,282,reuse,2,7,678,0,281,1,0.90471492,-4.45000000,1.00000000,4.56097577,0.90471492,0.85512213,,,0.93171516,
V011,294,switch,1,1,676,677,293,1,0.88687497,6.45000000,-2.60000000,6.95431521,0.88687497,0.89334355,0.53420536,27.35991594,0.97515395,
V011,294,reuse,1,11,677,0,293,1,0.93251630,4.20000000,2.05000000,4.67359605,0.93251630,0.93976579,,,1.00118184,
V011,295,reuse,2,1,676,0,294,1,0.89334355,6.30000000,-1.60000000,6.50000000,0.89334355,0.87419368,,,0.98998948,
V011,296,switch,2,2,681,676,,,,,,,,0.94226568,0.30755669,57.54411351,,no_last_seen|no_prev
V011,317,switch,29,29,678,668,316,1,0.98708820,-0.55000000,0.25000000,0.60415230,0.98708820,0.97424901,,,1.00626594,no_old
V011,318,switch,7,7,668,678,304,14,0.14261810,75.65000000,0.35000000,75.65080965,,0.96122045,0.24633860,59.36855228,0.80263356,no_prev
V011,318,reuse,7,29,678,0,317,1,0.97424901,1.50000000,1.10000000,1.86010752,0.97424901,0.93046376,,,0.99676611,
V011,319,reuse,29,7,668,0,318,1,0.96122045,1.65000000,-0.55000000,1.73925271,0.96122045,0.91415484,,,1.00095936,
V011,360,switch,11,11,678,677,331,29,0.35727225,-55.90000000,8.30000000,56.51283040,,0.97404783,,,0.85441524,no_prev|no_old
V011,361,reuse,29,11,678,0,360,1,0.97404783,1.00000000,1.50000000,1.80277564,0.97404783,0.93287359,,,1.01061149,
V011,366,switch,29,29,685,678,,,,,,,,,0.00000000,175.55011393,,no_last_seen|no_prev|no_next
V011,401,switch,29,29,676,678,400,1,0.87333005,7.30000000,0.10000000,7.30068490,0.87333005,0.83567362,,,0.98843336,no_old
V011,402,reuse,1,29,676,0,401,1,0.83567362,9.70000000,0.55000000,9.71558027,0.83567362,0.90650006,,,0.99695858,
V011,419,switch,1,1,668,676,401,18,0.73650947,-11.75000000,-1.60000000,11.85843582,,0.97813813,0.18478799,63.28984911,1.03771173,no_prev
V011,420,reuse,7,1,668,0,419,1,0.97813813,0.45000000,0.90000000,1.00623059,0.97813813,0.96010877,,,1.01741793,
V011,440,reuse,10,14,674,0,439,1,0.91365576,-1.75000000,-3.30000000,3.73530454,0.91365576,0.91247992,,,1.09450413,
V011,446,switch,12,12,676,675,440,6,0.66970450,12.45000000,-4.65000000,13.29003386,,0.92983382,,,1.34796117,no_prev|no_old
V011,447,reuse,29,12,676,0,446,1,0.92983382,3.30000000,-0.05000000,3.30037877,0.92983382,0.92975436,,,1.00938826,
V011,448,reuse,12,15,675,0,445,3,0.77324335,9.45000000,-4.75000000,10.57662517,,0.98075441,,,1.08047780,no_prev
V011,454,switch,12,12,675,676,453,1,0.82092538,7.15000000,1.85000000,7.38545869,0.82092538,0.90014922,0.38554984,35.85125521,1.05217236,
V011,454,switch,15,15,676,675,453,1,0.87844998,-6.00000000,0.40000000,6.01331855,0.87844998,0.92228753,0.38554984,35.85125521,1.05841056,
V011,455,reuse,15,12,675,0,454,1,0.90014922,3.65000000,2.25000000,4.28777331,0.90014922,0.90568876,,,1.03228936,
V011,455,reuse,12,15,676,0,454,1,0.92228753,-4.05000000,1.05000000,4.18389770,0.92228753,0.90474066,,,1.01620976,
V011,460,switch,11,11,670,678,459,1,0.65623089,-14.30000000,-4.25000000,14.91819359,0.65623089,0.80529017,,,1.07886754,no_old
V011,461,reuse,13,11,670,0,460,1,0.80529017,-5.90000000,0.95000000,5.97599364,0.80529017,,,,1.13656758,no_next
V011,464,switch,13,13,689,670,,,,,,,,0.78562798,,,,no_last_seen|no_prev|no_old
V011,465,switch,11,11,678,670,455,10,0.53782984,24.15000000,-5.10000000,24.68263560,,0.90755469,,,0.97783169,no_prev|no_old
V011,491,switch,13,13,668,689,490,1,0.94189644,2.20000000,-0.10000000,2.20227155,0.94189644,0.97814271,,,0.99937665,no_old
V011,492,reuse,1,13,668,0,491,1,0.97814271,0.80000000,-0.00000000,0.80000000,0.97814271,0.94768363,,,0.99836532,
V011,498,switch,14,14,687,674,497,1,0.82751714,-8.90000000,0.00000000,8.90000000,0.82751714,0.81188562,0.37919180,32.35061823,0.98230680,
V011,498,switch,17,17,674,687,493,5,0.52452088,-21.55000000,-0.20000000,21.55092805,,0.88496043,0.37919180,32.35061823,0.73583165,no_prev
V011,499,reuse,17,14,687,0,498,1,0.81188562,-9.65000000,0.25000000,9.65323780,0.81188562,0.79857182,,,0.98273189,
V011,499,reuse,14,17,674,0,498,1,0.88496043,2.85000000,3.00000000,4.13793427,0.88496043,0.78616873,,,1.10306616,
V011,502,switch,15,15,674,676,501,1,0.95887270,-0.95000000,-0.25000000,0.98234414,0.95887270,0.84159359,,,1.03442336,no_old
V011,503,reuse,17,15,674,0,502,1,0.84159359,-8.15000000,0.10000000,8.15061347,0.84159359,0.85531087,,,0.99764937,
V011,504,switch,17,17,676,674,499,5,0.77864770,-8.10000000,-0.65000000,8.12603840,,0.82684299,0.25866980,50.00762442,0.84851881,no_prev
V011,505,reuse,15,17,676,0,504,1,0.82684299,6.90000000,3.10000000,7.56439026,0.82684299,0.78906291,,,0.95862241,
V011,512,reuse,13,24,668,0,511,1,0.80643275,2.80000000,-0.25000000,2.81113856,0.80643275,0.90565269,,,1.24002901,
V012,281,switch,2,2,701,703,280,1,0.89926257,-2.15000000,8.10000000,8.38048328,0.89926257,0.81848262,0.31572192,48.20259329,1.01275476,
V012,281,switch,7,7,703,701,274,7,0.55971567,16.25000000,5.15000000,17.04655390,,0.90471492,0.31572192,48.20259329,1.78662142,no_prev
V012,282,reuse,7,2,701,0,281,1,0.81848262,7.50000000,6.10000000,9.66747123,0.81848262,0.80748917,,,0.96750731,
V012,282,reuse,2,7,703,0,281,1,0.90471492,-4.45000000,1.00000000,4.56097577,0.90471492,0.85512213,,,0.93171516,
V012,294,switch,1,1,701,702,293,1,0.88687497,6.45000000,-2.60000000,6.95431521,0.88687497,0.89334355,0.53420536,27.35991594,0.97515395,
V012,294,reuse,1,11,702,0,293,1,0.93251630,4.20000000,2.05000000,4.67359605,0.93251630,0.93976579,,,1.00118184,
V012,295,reuse,2,1,701,0,294,1,0.89334355,6.30000000,-1.60000000,6.50000000,0.89334355,0.87419368,,,0.98998948,
V012,296,switch,2,2,706,701,,,,,,,,0.94226568,0.30755669,57.54411351,,no_last_seen|no_prev
V012,317,switch,29,29,703,693,316,1,0.98708820,-0.55000000,0.25000000,0.60415230,0.98708820,0.97424901,,,1.00626594,no_old
V012,318,switch,7,7,693,703,304,14,0.14261810,75.65000000,0.35000000,75.65080965,,0.96122045,0.24633860,59.36855228,0.80263356,no_prev
V012,318,reuse,7,29,703,0,317,1,0.97424901,1.50000000,1.10000000,1.86010752,0.97424901,0.93046376,,,0.99676611,
V012,319,reuse,29,7,693,0,318,1,0.96122045,1.65000000,-0.55000000,1.73925271,0.96122045,0.91415484,,,1.00095936,
V012,360,switch,11,11,703,702,331,29,0.35727225,-55.90000000,8.30000000,56.51283040,,0.97404783,,,0.85441524,no_prev|no_old
V012,361,reuse,29,11,703,0,360,1,0.97404783,1.00000000,1.50000000,1.80277564,0.97404783,0.93287359,,,1.01061149,
V012,366,switch,29,29,710,703,,,,,,,,,0.00000000,175.55011393,,no_last_seen|no_prev|no_next
V012,401,switch,29,29,701,703,400,1,0.87333005,7.30000000,0.10000000,7.30068490,0.87333005,0.83567362,,,0.98843336,no_old
V012,402,reuse,1,29,701,0,401,1,0.83567362,9.70000000,0.55000000,9.71558027,0.83567362,0.90650006,,,0.99695858,
V012,419,switch,1,1,693,701,401,18,0.73650947,-11.75000000,-1.60000000,11.85843582,,0.97813813,0.18478799,63.28984911,1.03771173,no_prev
V012,420,reuse,7,1,693,0,419,1,0.97813813,0.45000000,0.90000000,1.00623059,0.97813813,0.96010877,,,1.01741793,
V012,440,reuse,10,14,699,0,439,1,0.91365576,-1.75000000,-3.30000000,3.73530454,0.91365576,0.91247992,,,1.09450413,
V012,446,switch,12,12,701,700,440,6,0.66970450,12.45000000,-4.65000000,13.29003386,,0.92983382,,,1.34796117,no_prev|no_old
V012,447,reuse,29,12,701,0,446,1,0.92983382,3.30000000,-0.05000000,3.30037877,0.92983382,0.92975436,,,1.00938826,
V012,448,reuse,12,15,700,0,445,3,0.77324335,9.45000000,-4.75000000,10.57662517,,0.98075441,,,1.08047780,no_prev
V012,454,switch,12,12,700,701,453,1,0.82092538,7.15000000,1.85000000,7.38545869,0.82092538,0.90014922,0.38554984,35.85125521,1.05217236,
V012,454,switch,15,15,701,700,453,1,0.87844998,-6.00000000,0.40000000,6.01331855,0.87844998,0.92228753,0.38554984,35.85125521,1.05841056,
V012,455,reuse,15,12,700,0,454,1,0.90014922,3.65000000,2.25000000,4.28777331,0.90014922,0.90568876,,,1.03228936,
V012,455,reuse,12,15,701,0,454,1,0.92228753,-4.05000000,1.05000000,4.18389770,0.92228753,0.90474066,,,1.01620976,
V012,460,switch,11,11,695,703,459,1,0.65623089,-14.30000000,-4.25000000,14.91819359,0.65623089,0.80529017,,,1.07886754,no_old
V012,461,reuse,13,11,695,0,460,1,0.80529017,-5.90000000,0.95000000,5.97599364,0.80529017,,,,1.13656758,no_next
V012,464,switch,13,13,714,695,,,,,,,,0.78562798,,,,no_last_seen|no_prev|no_old
V012,465,switch,11,11,703,695,455,10,0.53782984,24.15000000,-5.10000000,24.68263560,,0.90755469,,,0.97783169,no_prev|no_old
V012,491,switch,13,13,693,714,490,1,0.94189644,2.20000000,-0.10000000,2.20227155,0.94189644,0.97814271,,,0.99937665,no_old
V012,492,reuse,1,13,693,0,491,1,0.97814271,0.80000000,-0.00000000,0.80000000,0.97814271,0.94768363,,,0.99836532,
V012,498,switch,14,14,712,699,497,1,0.82751714,-8.90000000,0.00000000,8.90000000,0.82751714,0.81188562,0.37919180,32.35061823,0.98230680,
V012,498,switch,17,17,699,712,493,5,0.52452088,-21.55000000,-0.20000000,21.55092805,,0.88496043,0.37919180,32.35061823,0.73583165,no_prev
V012,499,reuse,17,14,712,0,498,1,0.81188562,-9.65000000,0.25000000,9.65323780,0.81188562,0.79857182,,,0.98273189,
V012,499,reuse,14,17,699,0,498,1,0.88496043,2.85000000,3.00000000,4.13793427,0.88496043,0.78616873,,,1.10306616,
V012,502,switch,15,15,699,701,501,1,0.95887270,-0.95000000,-0.25000000,0.98234414,0.95887270,0.84159359,,,1.03442336,no_old
V012,503,reuse,17,15,699,0,502,1,0.84159359,-8.15000000,0.10000000,8.15061347,0.84159359,0.85531087,,,0.99764937,
V012,504,switch,17,17,701,699,499,5,0.77864770,-8.10000000,-0.65000000,8.12603840,,0.82684299,0.25866980,50.00762442,0.84851881,no_prev
V012,505,reuse,15,17,701,0,504,1,0.82684299,6.90000000,3.10000000,7.56439026,0.82684299,0.78906291,,,0.95862241,
V012,512,reuse,13,24,693,0,511,1,0.80643275,2.80000000,-0.25000000,2.81113856,0.80643275,0.90565269,,,1.24002901,
V013,343,reuse,31,59,735,0,342,1,0.69098537,2.60000000,1.05000000,2.80401498,0.69098537,0.72003112,,,0.71052166,
V013,345,switch,31,31,737,735,344,1,0.83512505,2.40000000,3.65000000,4.36835209,0.83512505,0.89703504,0.00000000,41.50861356,1.10127213,
V013,346,reuse,32,31,737,0,345,1,0.89703504,-1.20000000,0.60000000,1.34164079,0.89703504,0.81715248,,,0.91042345,
V013,355,switch,23,23,737,729,354,1,0.36298472,-18.70000000,-0.95000000,18.72411547,0.36298472,0.63292716,0.46925791,14.62190138,0.94333826,
V013,355,switch,32,32,729,737,354,1,0.67969046,-7.85000000,-0.25000000,7.85397988,0.67969046,0.61669396,0.46925791,14.62190138,0.90839252,
V013,356,reuse,31,23,737,0,355,1,0.63292716,-5.50000000,-4.90000000,7.36613874,0.63292716,0.63305818,,,0.72233713,
V013,356,reuse,23,32,729,0,355,1,0.61669396,-8.45000000,-3.05000000,8.98359616,0.61669396,0.64469556,,,0.83063310,
V013,358,switch,56,56,738,733,,,,,,,,0.72650827,,,,no_last_seen|no_prev|no_old
V013,363,reuse,23,31,737,0,359,4,0.34764181,-17.00000000,10.95000000,20.22133774,,0.78151584,,,1.33228509,no_prev
V013,379,switch,23,23,740,737,,,,,,,,0.84338649,0.00000000,85.81702920,,no_last_seen|no_prev
V013,380,switch,34,34,741,731,,,,,,,,0.85556909,,,,no_last_seen|no_prev|no_old
V013,390,switch,31,31,729,737,389,1,0.88327969,-2.60000000,-0.10000000,2.60192237,0.88327969,0.65078651,0.35378469,35.10270645,1.04792231,
V013,391,reuse,32,31,729,0,390,1,0.65078651,-9.80000000,-2.20000000,10.04390362,0.65078651,0.70317308,,,0.96604721,
